       R        K
    0.16853633994181241307     0.18589916361504513209
    0.16947267796457565758     0.18996706786383366072
    0.17040901598733890210     0.19412913813981061417
    0.17134535401010214661     0.19841423352366574506
    0.17228169203286536337     0.20284039320875604795
    0.17321803005562860789     0.20728254648843627561
    0.17415436807839188016     0.21170706745961262452
    0.17509070610115512467     0.21621765565000555798
    0.17602704412391834143     0.22085685479214739457
    0.17696338214668158595     0.22558109975444909368
    0.17789972016944483046     0.23037596427508871821
    0.17883605819220807498     0.23524522912760736926
    0.17977239621497129174     0.24017489573665234959
    0.18070873423773456401     0.24518138257837374105
    0.18164507226049780853     0.25029709302517721969
    0.18258141028326105304     0.25552257385357435293
    0.18351774830602426980     0.26087789520635107365
    0.18445408632878751432     0.26638507976003872324
    0.18539042435155075883     0.27196250039869473980
    0.18632676237431400335     0.27757124867853605332
    0.18726310039707724786     0.28325501393251956150
    0.18819943841984049238     0.28904547919754108865
    0.18913577644260373689     0.29493332779853481673
    0.19007211446536698141     0.30090154396954227334
    0.19100845248813019817     0.30695383970626305414
    0.19194479051089344268     0.31311208743254226317
    0.19288112853365671495     0.31939743562851874437
    0.19381746655641995947     0.32578014005550320897
    0.19475380457918317623     0.33221770241197823292
    0.19569014260194642074     0.33873828404373884648
    0.19662648062470966526     0.34542182382762098847
    0.19756281864747290977     0.35229138023603601138
    0.19849915667023612653     0.35927048738026756691
    0.19943549469299939880     0.36632532299479309001
    0.20037183271576264332     0.37347345199610781918
    0.20130817073852588783     0.38069507328203378016
    0.20224450876128913235     0.38798924494634989824
    0.20318084678405234911     0.39541047013222019313
    0.20411718480681559362     0.40300488440005510782
    0.20505352282957883814     0.41073167601610732769
    0.20598986085234211041     0.41852697014518241980
    0.20692619887510532717     0.42639831434227709606
    0.20786253689786857168     0.43439282839618886811
    0.20879887492063181620     0.44254155692201918582
    0.20973521294339506071     0.45082814337413179562
    0.21067155096615827747     0.45923167684071614092
    0.21160788898892152199     0.46776343173224904648
    0.21254422701168479426     0.47641292989272460146
    0.21348056503444803877     0.48516757842103186427
    0.21441690305721125553     0.49403970865132756929
    0.21535324107997450005     0.50304597026352626532
    0.21628957910273774456     0.51219749968614070035
    0.21722591712550098908     0.52148913163834142992
    0.21816225514826423360     0.53091579849778791633
    0.21909859317102747811     0.54048728677377688712
    0.22003493119379072263     0.55019712990953495435
    0.22097126921655396714     0.56004206189569716301
    0.22190760723931718390     0.57003118664961638373
    0.22284394526208042842     0.58016677739203004194
    0.22378028328484367293     0.59047501977004690499
    0.22471662130760694520     0.60092869908341361995
    0.22565295933037016196     0.61146775321643243029
    0.22658929735313340648     0.62208730837565828775
    0.22752563537589665099     0.63282893362060088638
    0.22846197339865989551     0.64372054017551194605
    0.22939831142142311227     0.65474953305569927320
    0.23033464944418635678     0.66596898180498609321
    0.23127098746694962905     0.67745713888699243821
    0.23220732548971287357     0.68920470552270252096
    0.23314366351247609033     0.70104499539626063953
    0.23408000153523933484     0.71285673862214560259
    0.23501633955800257936     0.72472508808855218287
    0.23595267758076582387     0.73678382017149612881
    0.23688901560352906839     0.74910853818068767751
    0.23782535362629231290     0.76164241903923957100
    0.23876169164905555742     0.77432093247217126386
    0.23969802967181880193     0.78713784010565068794
    0.24063436769458201869     0.80011092657235471926
    0.24157070571734526321     0.81322925815953850393
    0.24250704374010850772     0.82648385296101933850
    0.24344338176287177999     0.83989910261125388935
    0.24437971978563502451     0.85350979130154613905
    0.24531605780839824127     0.86734219906450349402
    0.24625239583116148578     0.88137394403674829135
    0.24718873385392473030     0.89557080380914433348
    0.24812507187668797481     0.90994933104877850916
    0.24906140989945119157     0.92450401284361427567
    0.24999774792221446384     0.93919471314583513610
    0.25093408594497768060     0.95400039778730350015
    0.25187042396774095288     0.96895579924140073924
    0.25280676199050416963     0.98410507469495855926
    0.25374310001326738639     0.99946714129837344043
    0.25467943803603065867     1.01503554248304017626
    0.25561577605879387542     1.03081965258364660620
    0.25655211408155714770     1.04685520297614398366
    0.25748845210432036446     1.06314109965104508504
    0.25842479012708363673     1.07958491400696376949
    0.25936112814984685349     1.09611044575830796077
    0.26029746617261007025     1.11275063190449796657
    0.26123380419537334252     1.12957513132366260677
    0.26217014221813661479     1.14664491183484584802
    0.26310648024089983155     1.16395651759617635435
    0.26404281826366304831     1.18149211066942538828
    0.26497915628642632058     1.19924023894426778902
    0.26591549430918953734     1.21723290320588217739
    0.26685183233195280961     1.23544722857268962635
    0.26778817035471602637     1.25383440286814029641
    0.26872450837747929864     1.27238058111984231324
    0.26966084640024251540     1.29111314446748637330
    0.27059718442300578767     1.31003986155427831761
    0.27153352244576900443     1.32916521788685759731
    0.27246986046853222119     1.34849178618510512351
    0.27340619849129549346     1.36803780783480966043
    0.27434253651405871022     1.38782256516116841993
    0.27527887453682198249     1.40786178436537023906
    0.27621521255958519925     1.42814396672402788013
    0.27715155058234847152     1.44865258873718305566
    0.27808788860511168828     1.46939660881941813741
    0.27902422662787490504     1.49038882817723128404
    0.27996056465063817731     1.51160322260961188512
    0.28089690267340139407     1.53301746261550153605
    0.28183324069616466634     1.55464396962352724429
    0.28276957871892788310     1.57650359607506529436
    0.28370591674169115537     1.59861483402208470750
    0.28464225476445437213     1.62100978668723594289
    0.28557859278721758889     1.64367669161562224289
    0.28651493080998086116     1.66657056527753755226
    0.28745126883274413343     1.68965963406988395334
    0.28838760685550735019     1.71297985623865001159
    0.28932394487827056695     1.73652003981374725150
    0.29026028290103378371     1.76025869638767273884
    0.29119662092379705598     1.78417206875538636446
    0.29213295894656032825     1.80828692252061573598
    0.29306929696932354501     1.83266110877154475567
    0.29400563499208681728     1.85735081555235415074
    0.29494197301485003404     1.88237707182437885578
    0.29587831103761330631     1.90769874636649405808
    0.29681464906037652307     1.93326952110061101031
    0.29775098708313973983     1.95907635142329028533
    0.29868732510590301210     1.98516084396257497247
    0.29962366312866622886     2.01148931047822898677
    0.30056000115142950113     2.03802478513871676569
    0.30149633917419271789     2.06474462612683540286
    0.30243267719695599016     2.09168753393089401627
    0.30336901521971926243     2.11890726006722918129
    0.30430535324248242368     2.14645279888532147794
    0.30524169126524569595     2.17432020863874342353
    0.30617802928800891271     2.20250686555346364415
    0.30711436731077218498     2.23101922095862947870
    0.30805070533353540174     2.25989027402722131299
    0.30898704335629867401     2.28918328736534570922
    0.30992338137906194628     2.31878224593902304562
    0.31085971940182516304     2.34855665445306938111
    0.31179605742458837980     2.37840039917236101275
    0.31273239544735159656     2.40837349194335592628
    0.31366873347011486883     2.43861030355921348800
    0.31460507149287808559     2.46924241786721720970
    0.31554140951564135786     2.50038001204031257174
    0.31647774753840463013     2.53195865146655618716
    0.31741408556116784689     2.56383865712716341179
    0.31835042358393111916     2.59588356224298433261
    0.31928676160669428041     2.62804362807787450507
    0.32022309962945755268     2.66040838307159566156
    0.32115943765222076944     2.69306153576271034567
    0.32209577567498404171     2.72608448136811931661
    0.32303211369774731399     2.75950056733307214074
    0.32396845172051053074     2.79327886349132903376
    0.32490478974327380302     2.82739998471198950014
    0.32584112776603701978     2.86184587284840219468
    0.32677746578880029205     2.89666213385476689623
    0.32771380381156345329     2.93184447568996509048
    0.32865014183432672557     2.96733998216005723236
    0.32958647985708999784     3.00309704045809633399
    0.33052281787985321460     3.03910160282228147821
    0.33145915590261648687     3.07539828406483550793
    0.33239549392537970363     3.11203179073798752441
    0.33333183194814297590     3.14904582238009833617
    0.33426816997090619266     3.18651048773869094433
    0.33520450799366940942     3.22439702209231038310
    0.33614084601643268169     3.26260806607809961122
    0.33707718403919589845     3.30104838183551851927
    0.33801352206195917072     3.33966122759828287769
    0.33894986008472238748     3.37851008095149207833
    0.33988619810748565975     3.41767213252949497715
    0.34082253613024887651     3.45722269529794923315
    0.34175887415301214878     3.49723453765647995795
    0.34269521217577536554     3.53770187347068665318
    0.34363155019853858230     3.57854750286719580643
    0.34456788822130185457     3.61969416088659379227
    0.34550422624406507133     3.66107360762501876650
    0.34644056426682834360     3.70270751450803103921
    0.34737690228959161587     3.74466327477055394013
    0.34831324031235483263     3.78700576047675951941
    0.34924957833511810490     3.82979841888151861795
    0.35018591635788126615     3.87307432284823915936
    0.35112225438064453842     3.91679418451357364006
    0.35205859240340775518     3.96090910836261489436
    0.35299493042617102745     4.00537119760373361288
    0.35393126844893429972     4.05017809908885695336
    0.35486760647169751648     4.09537265321690391318
    0.35580394449446078875     4.14095828909536578522
    0.35674028251722400551     4.18693811843914698301
    0.35767662053998722227     4.23333227511976240010
    0.35861295856275043903     4.28019528738892685027
    0.35954929658551371130     4.32747212076022602645
    0.36048563460827698357     4.37509648919238181008
    0.36142197263104020033     4.42300392737093428508
    0.36235831065380347260     4.47118432878185512180
    0.36329464867656668936     4.51969247545542174294
    0.36423098669932996163     4.56857978474244941225
    0.36516732472209312288     4.61789659475982361414
    0.36610366274485639515     4.66769398263849932817
    0.36704000076761966742     4.71797942207853182595
    0.36797633879038288418     4.76870463395751631452
    0.36891267681314615645     4.81982019565916530723
    0.36984901483590937321     4.87127723799672018856
    0.37078535285867264548     4.92303853659856471836
    0.37172169088143586224     4.97516732682766438245
    0.37265802890419913451     5.02775316838912011974
    0.37359436692696235127     5.08088379983247673266
    0.37453070494972556803     5.13467535111083872579
    0.37546704297248884030     5.18921661394999755856
    0.37640338099525205706     5.24431734204528865462
    0.37733971901801532933     5.29976785542818262797
    0.37827605704077854609     5.35536257998523090862
    0.37921239506354181836     5.41099710286963819783
    0.38014873308630509063     5.46681048957278470368
    0.38108507110906825188     5.52295313926109887603
    0.38202140913183152415     5.57957242587363921871
    0.38295774715459474091     5.63680816423576924734
    0.38389408517735801318     5.69466524232608151124
    0.38483042320012122994     5.75307085613739577212
    0.38576676122288450221     5.81196582679753337430
    0.38670309924564777448     5.87129208178991124356
    0.38763943726841099124     5.93100864721065867968
    0.38857577529117420800     5.99116778648346848257
    0.38951211331393742476     6.05179493244925037487
    0.39044845133670069703     6.11290695434936193209
    0.39138478935946391379     6.17452036680802596180
    0.39232112738222718606     6.23668593515060898369
    0.39325746540499045834     6.29944756847545406231
    0.39419380342775367509     6.36272426591489992376
    0.39513014145051694737     6.42643229858712494718
    0.39606647947328010861     6.49048948473750098032
    0.39700281749604338088     6.55485754323991365311
    0.39793915551880665316     6.61960189921275521385
    0.39887549354156986992     6.68478498937430387628
    0.39981183156433314219     6.75046789310759365321
    0.40074816958709635895     6.81671051952852913303
    0.40168450760985963122     6.88355261986447342082
    0.40262084563262284798     6.95097125610092891890
    0.40355718365538606474     7.01893155258450107681
    0.40449352167814933701     7.08739924169457147229
    0.40542985970091255377     7.15634096896469618088
    0.40636619772367582604     7.22580581488731787942
    0.40730253574643904280     7.29582302385293601787
    0.40823887376920231507     7.36635758531146489503
    0.40917521179196553183     7.43737509420207931754
    0.41011154981472880410     7.50884178227514453852
    0.41104788783749207637     7.58075368808724014968
    0.41198422586025523762     7.65314940137821420052
    0.41292056388301850989     7.72606354589971289215
    0.41385690190578172665     7.79953008971328820564
    0.41479323992854499892     7.87358235644637716177
    0.41572957795130821568     7.94831874669533444688
    0.41666591597407148795     8.02374192611329917213
    0.41760225399683476022     8.09973226977724536368
    0.41853859201959797698     8.17617221735215871092
    0.41947493004236119374     8.25294627156305438120
    0.42041126806512441050     8.32996806949953771948
    0.42134760608788768277     8.40730869948998993380
    0.42228394411065089953     8.48509329338120288355
    0.42322028213341417180     8.56344480726708390250
    0.42415662015617744407     8.64248400224296986494
    0.42509295817894066083     8.72231298484620332090
    0.42602929620170393310     8.80290564644034034814
    0.42696563422446709435     8.88418632602302693613
    0.42790197224723036662     8.96608125400904043545
    0.42883831026999358338     9.04851790861125060417
    0.42977464829275685565     9.13144275534169302944
    0.43071098631552012792     9.21495603203103108569
    0.43164732433828334468     9.29906834701494666717
    0.43258366236104661695     9.38375740380779888028
    0.43352000038380983371     9.46900125723052710214
    0.43445633840657305047     9.55477819826655760949
    0.43539267642933626723     9.64107024287007874364
    0.43632901445209953950     9.72791432063530336904
    0.43726535247486281177     9.81536521105861048397
    0.43820169049762602853     9.90347672797984834858
    0.43913802852038930080     9.99230173516938080525
    0.44007436654315251756    10.08196970745047238438
    0.44101070456591578983    10.17259525828148802873
    0.44194704258867900659    10.26396765123458187929
    0.44288338061144222335    10.35586600771641130336
    0.44381971863420549562    10.44807313325792286207
    0.44475605665696871238    10.54037713706092738164
    0.44569239467973198465    10.63271840335081286355
    0.44662873270249520141    10.72530055839517082461
    0.44756507072525847368    10.81835053590134698709
    0.44850140874802174595    10.91209147077145935611
    0.44943774677078490720    11.00674275846302130333
    0.45037408479354817947    11.10245255082817728010
    0.45131042281631139623    11.19911311139065013265
    0.45224676083907466850    11.29660019423676153849
    0.45318309886183788526    11.39479348730019303559
    0.45411943688460115753    11.49357461885145070823
    0.45505577490736442980    11.59283401036118377192
    0.45599211293012764656    11.69265310607932484288
    0.45692845095289091883    11.79310342273437051119
    0.45786478897565408008    11.89419963936908253288
    0.45880112699841735235    11.99595616406208797855
    0.45973746502118056911    12.09838713822307632029
    0.46067380304394384138    12.20140011904601529125
    0.46161014106670711366    12.30473978830273118490
    0.46254647908947033041    12.40870008904842158870
    0.46348281711223360269    12.51361929277453199916
    0.46441915513499681945    12.61983019015456086720
    0.46535549315776003620    12.72766017382229009058
    0.46629183118052325296    12.83801045524673511977
    0.46722816920328652524    12.95100918001394596502
    0.46816450722604979751    13.06543913451444183238
    0.46910084524881301427    13.18009724785564706906
    0.47003718327157628654    13.29379953452278861903
    0.47097352129433950330    13.40537897197812355898
    0.47190985931710277557    13.51416849469561576313
    0.47284619733986593682    13.62116077148314907674
    0.47378253536262920909    13.72765736355750654241
    0.47471887338539248136    13.83493939864344923762
    0.47565521140815569812    13.94426787194265315861
    0.47659154943091897039    14.05678133295014120563
    0.47752788745368218715    14.17197936334378738366
    0.47846422547644545942    14.28922608224116075348
    0.47940056349920867618    14.40814017312433037432
    0.48033690152197189294    14.52834616677368728688
    0.48127323954473516521    14.64947435648358720073
    0.48220957756749838197    14.77144780964254877631
    0.48314591559026165424    14.89571713970616251288
    0.48408225361302487100    15.02167764781447090172
    0.48501859163578814327    15.14830142257669898243
    0.48595492965855136003    15.27457630663259102732
    0.48689126768131463230    15.39950567000917480698
    0.48782760570407784906    15.52205949527469819316
    0.48876394372684106582    15.64186327885775007474
    0.48970028174960433809    15.76016168055276089888
    0.49063661977236755485    15.87832683593238058961
    0.49157295779513082712    15.99771005710024596169
    0.49250929581789409939    16.11964212901268211908
    0.49344563384065731615    16.24515477025527943056
    0.49438197186342058842    16.37316647997468521680
    0.49531830988618374967    16.50329771446344295782
    0.49625464790894702194    16.63545464266909590378
    0.49719098593171023870    16.76954475566467195335
    0.49812732395447351097    16.90547684845061837677
    0.49906366197723678324    17.04316100202634842731
    0.50000000000000000000    17.18250856572717211179
