     phi        K
    0.37168146928204137680     0.00149286165710159910
    0.38755265364658153526     0.00152391492588432658
    0.40302293547392387119     0.00155646716328764726
    0.41810244147173192264     0.00160811279306949861
    0.43280104254931739405     0.00164951448633358336
    0.44712836027904978575     0.00168659876091388559
    0.46109377319455013833     0.00172563964212659859
    0.47470642292979625676     0.00176067413366138323
    0.48797522020315298175     0.00180323113900265962
    0.50090885065024970402     0.00183663747939655253
    0.51351578050951851573     0.00188766428712596824
    0.52580426216411857432     0.00193265005838621313
    0.53778233954387144600     0.00197239819554272328
    0.54945785339074648679     0.00202331862103983639
    0.56083844639133850762     0.00206152802839616473
    0.57193156817970369765     0.00212477547918930648
    0.58274448021382163621     0.00216319133256371275
    0.59328426052888150188     0.00221525466845340314
    0.60355780837050010401     0.00226991668169461251
    0.61357184871090586498     0.00235339376925095033
    0.62333293665104605452     0.00238855699261817213
    0.63284746171149608429     0.00244520638328814830
    0.64212165201498327960     0.00250530418407387623
    0.65116157836325905262     0.00256769791251502304
    0.65997315821099267197     0.00265040139935810663
    0.66856215953928255225     0.00270118313146982744
    0.67693420463132569775     0.00277037811896040185
    0.68509477375271399247     0.00287739017831587602
    0.69304920873876629805     0.00291500869749117264
    0.70080271649124625810     0.00298846329739577881
    0.70836037238675353400     0.00306633427772855759
    0.71572712359901946577     0.00317675075838037965
    0.72290779233728297282     0.00322425592964837486
    0.72990707900286522225     0.00330872575859412956
    0.73672956526601018901     0.00340894782177289827
    0.74337971706500494129     0.00348312972428050423
    0.74986188752954285874     0.00357573666464067316
    0.75618031983024280862     0.00366285072081030168
    0.76233914995619123101     0.00375809839936059502
    0.76834240942232312488     0.00385427211852683478
    0.77419402790841529427     0.00395502552424354618
    0.77989783583141991663     0.00406067709752846052
    0.78545756685282108744     0.00416308440953301866
    0.79087686032265569480     0.00427239898110403325
    0.79615926366179978757     0.00438226930795103126
    0.80130823468407796906     0.00450272715071831347
    0.80632714385971793192     0.00461114907376411302
    0.81121927652162928446     0.00474506277092304196
    0.81598783501595351098     0.00485379686869451613
    0.82063594079829116357     0.00498051661392219080
    0.82516663647697785500     0.00510797361879234205
    0.82958288780474920276     0.00527567009455837989
    0.83388758562009579478     0.00537850755011237951
    0.83808354773957971506     0.00551630970106529485
    0.84217352080235241552     0.00566041745999983428
    0.84616018206807996904     0.00580578769166630905
    0.85004614116945309554     0.00595735314970490329
    0.85383394182042915421     0.00611015825932542320
    0.85752606348132509595     0.00627079988320943752
    0.86112492298184917239     0.00643346625491700210
    0.86463287610313666054     0.00659748484784441255
    0.86805221911982233252     0.00677053716061060476
    0.87138519030316197167     0.00694633770424749920
    0.87463397138618415028     0.00715244778520955811
    0.87780068899183305575     0.00731245612935247594
    0.88088741602503750627     0.00750301915809692497
    0.88389617302961487333     0.00769424014509514226
    0.88682892951090164235     0.00789414131315614026
    0.88968760522497358778     0.00809628504628132767
    0.89247407143530144147     0.00831380028348442483
    0.89519015213766217620     0.00852365599237580283
    0.89783762525411126010     0.00874864379423147091
    0.90041822379679381516     0.00897287742651946101
    0.90293363700235929059     0.00920927578387612140
    0.90538551143772028063     0.00944793269040811873
    0.90777545207788057358     0.00969245838396793312
    0.91010502335653720163     0.00994342070185788227
    0.91237575019014527378     0.01019894571094960393
    0.91458911897611372410     0.01046093745120610201
    0.91674657856578867232     0.01073511771404148281
    0.91884954121285766782     0.01100888456422563326
    0.92089938349779876248     0.01130257586587127272
    0.92289744722897781859     0.01158942953822144142
