     phi        K
    0.84292036732051034420     0.00000000000000000151
    0.84292036732051034420     0.00000000000000000151
    0.84324693620341983902     0.00000000397407631142
    0.84357215002872398824     0.00000002235360040779
    0.84389601721292950565     0.00000006169738269254
    0.84421854610298541211     0.00000012527788279721
    0.84453974497699990653     0.00000021973185572572
    0.84485962204494846617     0.00000034634886769735
    0.84517818544937362013     0.00000050456623050780
    0.84549544326607573019     0.00000070765919116187
    0.84581140350479544487     0.00000094723165948591
    0.84612607410988771584     0.00000121297034398498
    0.84643946296098770965     0.00000152902500063565
    0.84649593629153596641     0.00000159076776402184
    0.84675157787366861495     0.00000189788853840719
    0.84706242660009123391     0.00000233055298246060
    0.84737201682964569116     0.00000280319526517431
    0.84768035618958581523     0.00000331411694730181
    0.84798745224565519329     0.00000387940680492580
    0.84829331250270612053     0.00000448762794806515
    0.84859794440531111093     0.00000513793768603428
    0.84890135533836663662     0.00000586056010276051
    0.84920355262768987270     0.00000664304725155073
    0.84950454354060866979     0.00000747897389420632
    0.84980433528654375497     0.00000837242545166345
    0.84999011537611690592     0.00000896729347677408
    0.85010293501758438239     0.00000934237205352722
    0.85040034982905743366     0.00001036777474029934
    0.85340475723425468502     0.00002459284610774361
    0.85674167235426068601     0.00005017432962380775
    0.86000263001270071950     0.00008701959340587453
    0.86318935921248929333     0.00013647819628038226
    0.86630354959962929673     0.00020096120871758170
    0.86934685235908526479     0.00027851642134265947
    0.87232088109026328926     0.00037035541240523800
    0.87522721266256242600     0.00048013180198721998
    0.87806738805145212456     0.00060870729452679661
    0.88084291315551777046     0.00075599160972407442
    0.88355525959490810450     0.00092919079007825465
    0.88620586549160718093     0.00110581155863356687
    0.88879613623194642091     0.00131654310411023225
    0.89132744521175877317     0.00155330734963907710
    0.89380113456457110921     0.00180472865181151429
    0.89621851587322132193     0.00207160542308852625
    0.89858087086527715925     0.00236187532503328353
    0.90088945209262505376     0.00267771355411732534
    0.90314548359558910473     0.00302730167762104221
    0.90535016155193459575     0.00339796603671349865
    0.90750465491109610916     0.00379843246865340951
    0.90961010601397085384     0.00423953201365478722
    0.91166763119860250164     0.00468550605734715901
    0.91367832139207860731     0.00518212694138969667
    0.91564324268895425085     0.00569487900880596542
    0.91756343691650987804     0.00626164935174957759
    0.91943992218714165610     0.00686338220209627842
    0.92127369343817844261     0.00746450724985317157
    0.92306572295941036188     0.00815938610834369624
    0.92481696090860976422     0.00886272119691663106
    0.92652833581531768292     0.00958557753238493092
    0.92820075507316257557     0.01039966570538444421
    0.92983510542097169704     0.01117274864541392340
    0.93143225341293300890     0.01202201951573809817
    0.93299304587805242939     0.01300453321245449538
    0.93451831036915433693     0.01388851218958366517
    0.93600885560166147137     0.01496494815380825134
    0.93746547188238571469     0.01600967774987017977
    0.93888893152855956714     0.01712568866564133027
    0.94027998927732936441     0.01826453527330795801
    0.94163938268592606295     0.01946082929775786244
    0.94296783252272886600     0.02072983889516937309
    0.94426604314942519380     0.02200586386101962763
    0.94553470289447316688     0.02340061698535271517
    0.94677448441806244528     0.02488196980111953213
    0.94798604506876715803     0.02634825468600253753
    0.94917002723208121484     0.02793317298342914978
    0.95032705867101952002     0.02952435316585770575
    0.95145775285896605489     0.03126787299218009714
    0.95256270930494579829     0.03301647093151478113
    0.95364251387149234773     0.03489013729701406774
    0.95469773908527966189     0.03681056239758137560
    0.95572894444068368092     0.03882449717323741695
    0.95673667669643336353     0.04094186833426579492
    0.95772147016550979171     0.04309834516057920589
    0.95868384699844544361     0.04545964434810310928
    0.95962431746017573531     0.04775948771169016838
    0.96054338020058815939     0.05024361277252332308
    0.96144152251891268346     0.05286595854364738861
    0.96231922062209507285     0.05554553431329151136
    0.96317693987728714156     0.05832841940316627061
    0.96401513505859137698     0.06126231917925036019
    0.96483425058818761411     0.06434061484490873062
    0.96563472077197209931     0.06750296798641555740
    0.96641697002983151243     0.07083195466655059502
    0.96718141312067684723     0.07428942241707328642
    0.96792845536235339043     0.07790182648546049859
    0.96865849284654603757     0.08167486362969976488
    0.96937191264879196684     0.08562734220876687397
    0.97006909303371369191     0.08973101338424981088
    0.97075040365557940802     0.09404145908434909107
    0.97141620575429921125     0.09853755864790707253
    0.97206685234695866527     0.10324692167666398024
    0.97270268841499352153     0.10816209398523400631
    0.97332405108710340347     0.11330112916818951829
    0.97393126981800182129     0.11867121797815408102
    0.97452466656309721937     0.12428875460776107886
    0.97510455594919842603     0.13016502722035627748
    0.97567124544133387865     0.13631031212978672595
    0.97622503550577310882     0.14274173126632444530
    0.97676621976933863944     0.14947794549551024490
    0.97729508517509033894     0.15649915513698831049
    0.97781191213446694288     0.16389183705694854165
    0.97831697467596312467     0.17158782908990416471
    0.97881054059042371662     0.17969583897247262683
    0.97929287157302979949     0.18815482506358835457
    0.97976422336205248875     0.19699586811701969014
    0.98022484587444969062     0.20630148654964419741
    0.98067498333837443969     0.21601789909635271680
    0.98111487442266820391     0.22616849663358212785
    0.98154475236340676947     0.23685624286882608902
    0.98196484508756443077     0.24802530827623722742
    0.98237537533386387612     0.25967596255778718772
    0.98277656077087593989     0.27196182771085425367
    0.98316861411242950641     0.28479351846860934128
    0.98355174323039573636     0.29823457252669227646
    0.98392615126490434729     0.31231504329816978105
    0.98429203673205101222     0.32701216389847043153
    0.98464959362915360774     0.34249730910093678649
    0.98499901153761171280     0.35867941549799264855
    0.98534047572342542409     0.37562427464185738080
    0.98567416723542611301     0.39337518687529765549
    0.98600026300127008305     0.41197156920762517673
    0.98631893592124897374     0.43145115846769999113
    0.98663035495996298518     0.45185884039938534196
    0.98693468523590854868     0.47323166061818799921
    0.98723208810902629562     0.49561195622032000463
    0.98752272126625628701     0.51906657320269911082
    0.98780673880514524576     0.54362328165202367103
    0.98808429131555175484     0.56934690093297612989
    0.98835552595949083265     0.59629790795764781031
    0.98862058654916074030     0.62451866742809292177
    0.98887961362319465319     0.65408856148340777104
    0.98913274452117583291     0.68499315246215841668
    0.98938011345645715533     0.71740661426060103878
    0.98962185158732207668     0.75146092706019951279
    0.98985808708652767152     0.78704209590367613103
    0.99008894520926249427     0.82424431563254874078
    0.99031454835955889937     0.86335907292774671795
    0.99053501615519345957     0.90423153956589352731
    0.99075046549110956651     0.94698255564874012080
    0.99096101060139707428     0.99190778292797054938
    0.99116676311986029457     1.03888874545108977898
    0.99136783213920787183     1.08809645323609838208
    0.99156432426889540288     1.13961490515422791958
    0.99175634369165099891     1.19358996894518853971
    0.99194399221871421002     1.25001927236738663574
    0.99212736934381784426     1.30931752102430087881
    0.99230657229594099178     1.37133925404792011982
    0.99248169609086100973     1.43616674448711489909
    0.99265283358153177939     1.50428668420070210665
    0.99282007550731621315     1.57552273311335011563
    0.99298351054209721411     1.65013146925904607976
    0.99314322534129328979     1.72827246228661168814
    0.99329930458780524294     1.80993015859163608461
    0.99345183103691547810     1.89564556008711448953
    0.99360088556016612493     1.98540393342677634614
    0.99374654718823862698     2.07956514996841690390
    0.99388889315285600112     2.17801174343322356819
    0.99402799892773296975     2.28110862413168513640
    0.99416393826859261740     2.38907062717224505377
    0.99429678325227288660     2.50216327922118519922
    0.99442660431494256379     2.62040175066657843317
    0.99455347028944729448     2.74462233531970856149
    0.99467744844180627783     2.87451120181098573880
    0.99479860450687673801     3.01056161585953097060
    0.99491700272320815479     3.15300639621130374124
    0.99503270586710190759     3.30222235064063029952
    0.99514577528589664990     3.45844705577112865313
    0.99525627093049462424     3.62206738242963099950
    0.99536425138714923477     3.79343941214394542172
    0.99546977390852797729     3.97292300090707328764
    0.99557289444406837919     4.16085779781100040253
    0.99567366766964338076     4.35768545484083258401
    0.99577214701655103468     4.56381159547669756904
    0.99586838469984451105     4.77966413495885156237
    0.99596243174601761794     5.00569986243731168685
    0.99605433802005882704     5.24239494053864252265
    0.99614415225189123504     5.49030750394184785534
    0.99623192206220945177     5.74997923280102973820
    0.99631769398772873636     6.02182958004701962551
    0.99640151350585914880     6.30657235209710620438
    0.99648342505881881692     6.60470979920645451244
    0.99656347207719719883     6.91693932648076348357
    0.99664169700298310683     7.24398995050604632695
    0.99671814131206770693     7.58642064097529278399
    0.99679284553623537235     7.94501022149010172058
    0.99686584928465460376     8.32054712347197522604
    0.99693719126487922999     8.71375995975057371368
    0.99700690930337132478     9.12558331610719974947
    0.99707504036555794080     9.55690051029067078048
    0.99714162057542987672    10.00848362631141696966
    0.99720668523469591094    10.48148326277838116027
    0.99727026884149938546    10.97668540587695140687
    0.99733240510871035145    11.49534335704934839839
    0.99739312698180015992    12.03846282942669532190
    0.99745246665630971084    12.60721914578501845483
    0.99751045559491979819    13.20284572641812381733
    0.99756712454413343227    13.82652710891870917465
    0.99762250355057735529    14.47975234068650074448
    0.99767662197693385284    15.16367013812682529306
    0.99772950851750907830    15.87995625405991972912
    0.99778119121344666098    16.63001266565591151902
    0.99783169746759636798    17.41549748821799781240
    0.99788105405904237166    18.23798799735136810796
    0.99792928715730300215    19.09930704991858263497
    0.99797642233620520447    20.00116374069718716555
    0.99802248458744502457    20.94577030951267460068
    0.99806749833383745507    21.93470608053333492649
    0.99811148744226685370    22.97054592473779521811
