     phi        K
    0.68584073464102068840     0.00000000000000000399
    0.68724412638161602729     0.00000005370403283004
    0.68863503560355288080     0.00000029988418086642
    0.69001362810878696941     0.00000083656201963109
    0.69138006677581376191     0.00000167539101158920
    0.69273451162381949331     0.00000292706657554934
    0.69407711987515119390     0.00000457850543672220
    0.69540804601615424652     0.00000667283910536313
    0.69672744185643087356     0.00000922746278861131
    0.69803545658656329653     0.00001230149285467275
    0.69933223683435108420     0.00001593258963223225
    0.70061792671960432255     0.00002003352759113753
    0.70151146773696193559     0.00002325998115009060
    0.70189266790753790382     0.00002474502612591067
    0.70315659966080690246     0.00003008123750953855
    0.70440985889022456057     0.00003596760703242669
    0.70565258020419951990     0.00004248998012671219
    0.70688489595693315692     0.00004961538113360663
    0.70810693629540932825     0.00005740654319067637
    0.70931882920521482916     0.00006574043713650012
    0.71052070055522276171     0.00007483131663646950
    0.71171267414117189709     0.00008456296315025938
    0.71289487172817356253     0.00009472899661604429
    0.71406741309217747204     0.00010573943767034238
    0.71523041606042547791     0.00011744904503313599
    0.71638399655092144247     0.00013011371690705854
    0.71640052127465869702     0.00013039517717875049
    0.71752826861094654021     0.00014276555743652209
    0.71866334445464530312     0.00015663277557538723
    0.71978933449970972092     0.00017101504355006972
    0.72090634740318459972     0.00018658571831232235
    0.72201449009642204580     0.00020228060648130945
    0.72311386781920461431     0.00021907982974902682
    0.72420458415306254718     0.00023591365162101998
    0.72528674105380730452     0.00025423249438872068
    0.72636043888330115159     0.00027256436177325132
    0.72742577644048511676     0.00029236412854089064
    0.72848285099168541556     0.00031241455507220392
    0.72953175830021643744     0.00033537856227456821
    0.73054688659727506916     0.00035704557423686575
    0.73057259265530083425     0.00035761002145786946
    0.73160544690032436321     0.00038048773548206700
    0.73263041246044302568     0.00040184871607140037
    0.74398761010157654638     0.00072219754251684986
    0.75675789025475925786     0.00124521262540885197
    0.76889116977193572300     0.00195232953837509693
    0.78041922319566925381     0.00290043265159939780
    0.79137224010691076259     0.00402509273422028448
    0.80177890418524999649     0.00540239185442244977
    0.81166646832552302726     0.00701304088989794690
    0.82106082600749163980     0.00890716310645345288
    0.82998657910549633598     0.01115197482155396921
    0.83846710231566290439     0.01371281094760997549
    0.84652460436938314903     0.01669111553613938231
    0.85418018619337676700     0.02012516501394636184
    0.86145389616864154192     0.02399615943537530827
    0.86836478263300509450     0.02846429309323133747
    0.87493094376477142937     0.03348303931544514833
    0.88116957497809567101     0.03906635100151194251
    0.88709701395420759162     0.04560720794511008425
    0.89272878342641059923     0.05277632718248113919
    0.89807963183089989379     0.06089558317471052695
    0.90316357192985896596     0.07035417114233885605
    0.90799391750797675549     0.08058635064213429122
    0.91258331823848892750     0.09235555391202239506
    0.91694379281004789739     0.10569728285317872563
    0.92108676040117620776     0.12066121579357756699
    0.92502307058472654777     0.13761713951999374195
    0.92876303174066254797     0.15667123317450654119
    0.93231643805156827476     0.17799468124683182069
    0.93569259515158098583     0.20212866104852314497
    0.93890034449591652788     0.22907398611009352485
    0.94194808651480743666     0.25944430220635389395
    0.94484380261248679389     0.29341090751299248041
    0.94759507606883108810     0.33163447026746595281
    0.95020911189839696309     0.37425957879803373185
    0.95269275571886014031     0.42206994359443295028
    0.95505251167826865633     0.47546815720303242658
    0.95729455948805686205     0.53525550046503189705
    0.95942477060642883391     0.60189013867982021910
    0.96144872361448885378     0.67650490619718706142
    0.96337171882538896739     0.75965285702759488551
    0.96519879216474935291     0.85270064063218198314
    0.96693472835870308835     0.95612906909068218209
    0.96858407346410202443     1.07177917785701293241
    0.97015114677369618246     1.20023190997749540365
    0.97164005212746584750     1.34364323683101272167
    0.97305468865972755133     1.50316177376816351163
    0.97439876101015765464     1.68129383881471117235
    0.97567578902547591468     1.87891062858961332971
    0.97688911697719360561     2.09945521882100694100
    0.97804192231956688097     2.34431021344067769263
    0.97913722401069103185     2.61744136200354748922
    0.98017789041852498855     2.92007222760036233566
    0.98116664683255228052     3.25720951496577360018
    0.98210608260074916398     3.63267723425846567054
    0.98299865791054963360     4.04891059169934752759
    0.98384671023156633485     4.51184583191330990104
    0.98465246043693832600     5.02540815614124802835
    0.98541801861933764339     5.59744889126621547604
    0.98614538961686415419     6.23192545779305184794
    0.98683647826330056496     6.93713116984800848286
    0.98749309437647714294     7.71971713546571969289
    0.98811695749780958931     8.58814593851308494266
    0.98870970139542080357     9.55278550279504656828
    0.98927287834264110433    10.62218706937195555895
    0.98980796318308994497    11.81048188359260642244
    0.99031635719298594100    13.13066089778227940599
    0.99079939175079767555    14.59397588403639289822
    0.99125833182384892606    16.21808225655027513312
    0.99169437928100478974    18.02059623289942180691
    0.99210867604011765408    20.01964553569807847566
    0.99250230705847264367    22.23708744923804303539
    0.99287630317406627700    24.69520639113922300112
    0.99323164380515682748    27.42530291182073653999
    0.99356925951515806528    30.44909935608735906953
    0.99389003444959167499    33.80681217097679791550
    0.99419480865148079918    37.52864336434993219882
    0.99448438026124863498    41.65264016390394630207
    0.99475950760688314212    46.23094967946138922343
    0.99502091118983970741    51.30196315177209243075
    0.99526927557188604734    56.93046318029959707019
    0.99550525116782684343    63.16716316775620754242
    0.99572945594880568621    70.08208097542632231125
    0.99594247706064287229    77.74201714937356655355
    0.99614487236144888538    86.23890176804607676786
    0.99633717188253889674    95.65844214942664791579
    0.99651987921647489088   106.09885891465438589876
    0.99669347283587028663   117.67187626662048671733
    0.99685840734641018024   130.50719080864172383372
    0.99701511467736958494   144.71650104825195626290
    0.99716400521274661806   160.48430116288108138178
    0.99730546886597271072   177.94052489102298864054
    0.99743987610101580987   197.29695316373008040500
    0.99748672587712816640   204.78796140694302607699
    0.99800363540260095263   325.70230204151198449836
    0.99841423123348205237   517.69840818693910478032
    0.99874037909501089949   822.34255884907906875014
    0.99899944755011815811  1305.51876795749558368698
    0.99920523293873630966  2072.49549748603794796509
    0.99936869408320938568  3288.51464317467934961314
    0.99949853588554471440  5214.89209557763933844399
    0.99960167289518719880  8276.09331248837224848103
    0.99968359753399116396 13115.32554438466650026385
    0.99974867258771282774 20797.78605461439656210132
