     phi        K
    0.23030979987050070878     0.00000000000000000300
    0.23143016406282901354     0.00000000792128997932
    0.23254727138250519403     0.00000004463330426642
    0.23366113601039706360     0.00000012286638091919
    0.23477177204516452846     0.00000025098954441384
    0.23587919350385455619     0.00000043789572670384
    0.23698341432249059313     0.00000069069815326814
    0.23808444835665731887     0.00000100638998498323
    0.23918230938208007164     0.00000141090212738275
    0.24027701109519938871     0.00000189709275980382
    0.24136856711374077289     0.00000245503254978968
    0.24245699097727901883     0.00000311113318214721
    0.24354229614779876467     0.00000384946926416443
    0.24462449601024827128     0.00000469758666875168
    0.24493798323526916327     0.00000495973004852136
    0.24570360387309075900     0.00000563655637880378
    0.24677963296884952715     0.00000665582853705063
    0.24785259645464896572     0.00000780595710247217
    0.24892250741275034898     0.00000908779260918991
    0.24998937885108463153     0.00001048216811343995
    0.25105322370377802788     0.00001197085370931023
    0.25211405483167648178     0.00001358885960051921
    0.25317188502286214202     0.00001530652515529475
    0.25422672699316872791     0.00001713937125898641
    0.25527859338669045552     0.00001908287697045405
    0.25632749677628663409     0.00002121966086388929
    0.25737344966408381985     0.00002344626802973732
    0.25841646448197119756     0.00002572380071221072
    0.25928815377290614919     0.00002788972278125286
    0.25945655359209474078     0.00002830644716866389
    0.26049372928734393362     0.00003095961580707189
    0.26152800379183704926     0.00003372514572324751
    0.26255938926140165446     0.00003660850221023608
    0.26358789778404956294     0.00003966011828871391
    0.26461354138045067863     0.00004285344216209365
    0.26563633200439984439     0.00004621295215782775
    0.26665628154328280264     0.00004966896465082266
    0.26767340181853471748     0.00005323862987850598
    0.26868770458609902985     0.00005696248997304953
    0.26969920153687909625     0.00006095624667308998
    0.27070790429718716297     0.00006513162239420437
    0.27171382442919111977     0.00006930559891373870
    0.27271697343135470337     0.00007374937223019675
    0.27336559519705727617     0.00007665633492494300
    0.27371736273887703472     0.00007826434505851459
    0.27471500372412571700     0.00008284490956280436
    0.27570990769706926748     0.00008767555681538196
    0.27670208590570355422     0.00009262139582192255
    0.27769154953647545714     0.00009803937796786043
    0.27867830971470430867     0.00010335153644898995
    0.27966237750499800541     0.00010888574260611459
    0.28064376391166689917     0.00011453164289418036
    0.28162247987913413549     0.00012028105910987320
    0.28717549080287163576     0.00015770657597566733
    0.30072292537548572788     0.00027356187443205510
    0.31401288706223351443     0.00042960494211989549
    0.32705026920927571243     0.00063150019688113532
    0.33983987216332400827     0.00088408636410455875
    0.35238640503912133095     0.00118930340570320959
    0.36469448745333266082     0.00155766774441551620
    0.37676865122548042208     0.00198140029374101884
