       R        K
    0.19098593171027447579     0.00000000000000000219
    0.19160395984685393844     0.00000005399476836887
    0.19222198798343337334     0.00000019802728938329
    0.19284001612001283599     0.00000040567687352228
    0.19345804425659227088     0.00000068201666472150
    0.19407607239317173353     0.00000123355471356027
    0.19469410052975116843     0.00000202088175894046
    0.19531212866633063108     0.00000294470697311745
    0.19593015680291009373     0.00000403135406600361
    0.19654818493948952862     0.00000544384969969511
    0.19716621307606899127     0.00000710681429596757
    0.19778424121264842617     0.00000894268472400191
    0.19840226934922788882     0.00001107745194069247
    0.19902029748580735147     0.00001355672300302576
    0.19963832562238678636     0.00001630612367703422
    0.20025635375896624901     0.00001928146861932990
    0.20087438189554568391     0.00002263449360715416
    0.20149241003212514656     0.00002634311494791298
    0.20211043816870460921     0.00003033940811063892
    0.20272846630528404410     0.00003462098228681375
    0.20334649444186350675     0.00003931714168817384
    0.20396452257844294165     0.00004438130862472932
    0.20458255071502240430     0.00004975534977907346
    0.20520057885160183919     0.00005548407278547735
    0.20581860698818130184     0.00006165668881426586
    0.20643663512476076449     0.00006821382129983960
    0.20705466326134019939     0.00007509669514201067
    0.20767269139791966204     0.00008238273462432585
    0.20829071953449909693     0.00009012125863137753
    0.20890874767107855958     0.00009825727822443472
    0.20952677580765799448     0.00010674131597531052
    0.21014480394423745713     0.00011567725177590404
    0.21076283208081691978     0.00012507917257171343
    0.21138086021739635467     0.00013487886090885772
    0.21199888835397581732     0.00014501437214654140
    0.21261691649055525222     0.00015553957018552795
    0.21323494462713471487     0.00016650824338098667
    0.21385297276371417752     0.00017794431032989514
    0.21447100090029361241     0.00018988136501987504
    0.21508902903687307506     0.00020246678955154428
    0.21570705717345250996     0.00021563845058133208
    0.21632508531003197261     0.00022926423247860095
    0.21694311344661143526     0.00024322604431293177
    0.21756114158319087015     0.00025762454757639940
    0.21817916971977033280     0.00027249877794580964
    0.21879719785634976770     0.00028782242913777417
    0.21941522599292923035     0.00030356905797081658
    0.22003325412950869300     0.00031972661766668857
    0.22065128226608812789     0.00033637904305652925
    0.22126931040266759054     0.00035363044184883428
    0.22188733853924702544     0.00037158490992529294
    0.22250536667582648809     0.00039049722508394536
    0.22312339481240592298     0.00041027360787114199
    0.22374142294898538563     0.00043061334761211785
    0.22435945108556482053     0.00045122227260871336
    0.22497747922214428318     0.00047208847549045740
    0.22559550735872374583     0.00049339846090612005
    0.22621353549530318072     0.00051508849453120020
    0.22683156363188264337     0.00053709559431077173
    0.22744959176846207827     0.00055930801587409469
    0.22806761990504154092     0.00058171287575747030
    0.22868564804162100357     0.00060457244763749548
    0.22930367617820043846     0.00062815239907491795
    0.22992170431477990111     0.00065275457104613667
    0.23053973245135933601     0.00067860991087121585
    0.23115776058793879866     0.00070530047865250886
    0.23177578872451826131     0.00073234301401684811
    0.23239381686109769620     0.00075926961190321367
    0.23301184499767715885     0.00078598437520866241
    0.23362987313425659375     0.00081281573415386361
    0.23424790127083605640     0.00084008123491625594
    0.23486592940741551905     0.00086809173803132950
    0.23548395754399495394     0.00089700770760566310
    0.23610198568057438884     0.00092668704472683556
    0.23672001381715385149     0.00095709921078072620
    0.23733804195373331414     0.00098821791293149559
    0.23795607009031277679     0.00102004284276989367
    0.23857409822689221168     0.00105272175825702505
    0.23919212636347164658     0.00108620510302880925
    0.23981015450005110923     0.00112039979889797317
    0.24042818263663057188     0.00115521461551572661
    0.24104621077321003453     0.00119067893601453815
    0.24166423890978946942     0.00122688885364727242
    0.24228226704636890432     0.00126384539884742209
    0.24290029518294836697     0.00130154950154836267
    0.24351832331952782962     0.00134007825444589120
    0.24413635145610726451     0.00137977190573959586
    0.24475437959268672716     0.00142031941905921004
    0.24537240772926616206     0.00146130995176292871
    0.24599043586584562471     0.00150234084379083192
    0.24660846400242508736     0.00154308330608979110
    0.24722649213900452225     0.00158377724191785920
    0.24784452027558398490     0.00162490407396883706
    0.24846254841216341980     0.00166693605824740488
    0.24908057654874288245     0.00171031716627349306
    0.24969860468532231734     0.00175504921885386283
    0.25031663282190175224     0.00180092306590938760
    0.25093466095848121489     0.00184777402087190159
    0.25155268909506067754     0.00189544054737906024
    0.25217071723164014019     0.00194396596572023032
    0.25278874536821960284     0.00199376385571111434
    0.25340677350479900998     0.00204447579180138533
    0.25402480164137847263     0.00209568778528827424
    0.25464282977795793528     0.00214699381123865376
    0.25526085791453739793     0.00219826610409684089
    0.25587888605111686058     0.00224978515522452618
    0.25649691418769626772     0.00230167905403124914
    0.25711494232427573037     0.00235407244905863448
    0.25773297046085519302     0.00240709294639336515
    0.25835099859743465567     0.00246101174830739948
    0.25896902673401411832     0.00251566502580923088
    0.25958705487059352546     0.00257069436929514882
    0.26020508300717298811     0.00262574812158731163
    0.26082311114375245076     0.00268038423879170349
    0.26144113928033191341     0.00273357794216938380
    0.26205916741691137606     0.00278635920232286503
    0.26267719555349078320     0.00284025336616932494
    0.26329522369007024585     0.00289675719815761859
    0.26391325182664970850     0.00295748758024108604
    0.26453127996322917115     0.00302363819338596863
    0.26514930809980863380     0.00309327306259112511
    0.26576733623638804094     0.00316408966087113573
    0.26638536437296750359     0.00323382792248691703
    0.26700339250954696624     0.00330063061534650350
    0.26762142064612642889     0.00336554614146004428
    0.26823944878270589154     0.00342966496068701152
    0.26885747691928529868     0.00349385641199799566
