     phi        K
    0.37168146928204137680     0.00000000000000000325
    0.37261191770916757271     0.00000000676304359301
    0.37353961449329009525     0.00000003813945430432
    0.37446457182266090769     0.00000010434641631717
    0.37538680181365524646     0.00000021467054931964
    0.37630631651130075355     0.00000037182079274256
    0.37722312788980161269     0.00000059262589597135
    0.37813724785305835585     0.00000086214373269728
    0.37904868823518322873     0.00000119435975245614
    0.37995746080101089337     0.00000160443876866710
    0.38086357724660446777     0.00000208378673591877
    0.38176704919975712471     0.00000264849279699150
    0.38266788822049024876     0.00000327053368499679
    0.38356610580154548718     0.00000397806918502906
    0.38362284345736252789     0.00000402530390747065
    0.38446171336887402514     0.00000481313104568557
    0.38535472228212130918     0.00000565991895042319
    0.38624514383510666349     0.00000663885151247422
    0.38713298925629990865     0.00000772067530277653
    0.38801826970929331750     0.00000890692319355556
    0.38890099629326913000     0.00001019720741042043
    0.38978118004346395953     0.00001158037810891865
    0.39065883193162831422     0.00001303691375612463
    0.39153396286648245450     0.00001460427712122949
    0.39240658369416825391     0.00001638672409358427
    0.39327670519869784016     0.00001812640260698692
    0.39414433810239735134     0.00002002977219936180
    0.39500949306634747238     0.00002201512443680881
    0.39533726838604577036     0.00002282496558284497
    0.39587218069081997474     0.00002405844691771667
    0.39673241151571092544     0.00002629650245083514
    0.39759019602096989932     0.00002883734784513222
    0.39844554462702541642     0.00003128416296306703
    0.39929846769520660477     0.00003379153543020214
    0.40014897552816242055     0.00003646280344809606
    0.40099707837027576129     0.00003933025617911748
    0.40184278640807480354     0.00004221234096277973
    0.40268610977064145384     0.00004524687375176121
    0.40352705853001513692     0.00004842690221375411
    0.40436564270159369716     0.00005178301942917293
    0.40520187224453174668     0.00005529085994131163
    0.40603575706213401730     0.00005895868610940468
    0.40682905730372009856     0.00006246592712222046
    0.40686730700224693624     0.00006264522832370683
    0.40769653185764631598     0.00006654706569853678
    0.40852344136642104733     0.00007034398681107882
    0.40934804521235512720     0.00007443351574161303
    0.41017035302530524543     0.00007877113788689832
    0.41099037438157604019     0.00008321139200354342
    0.41180811880429091243     0.00008785085408074049
    0.41262359576376217429     0.00009257027664249143
    0.41343681467785509120     0.00009733554576172436
    0.41424778491235136890     0.00010210020820250682
    0.41505651578130864365     0.00010721771380285127
    0.41586301654741686384     0.00011258475442533852
    0.41666729642235145192     0.00011777724945120090
    0.41746936456712535612     0.00012321405445309450
    0.41810244147173192264     0.00012774131540842709
    0.41826923009243532903     0.00012896745083866345
    0.41906690205900776203     0.00013481594094884861
    0.41986238947794107812     0.00014080995027794115
    0.42065570131104412788     0.00014693134359532983
    0.42144684647117336418     0.00015303874324076698
    0.42223583382256668628     0.00015937756861658068
    0.42916157173509028588     0.00022359536698304044
    0.44001052005080276697     0.00035019018882476567
    0.45065328098716384009     0.00051221804694303631
    0.46109377319455013833     0.00071322612033042289
    0.47133584084826229965     0.00095603098510490419
    0.48138325506394497033     0.00124916434325871885
    0.49123971528610643755     0.00158935565147917375
    0.50090885065024970402     0.00199129667521578523
    0.51039422131911460490     0.00242811289677029784
    0.51969931979352579354     0.00293137912217151814
    0.52882757219832599027     0.00349716534953772471
    0.53778233954387144600     0.00411184785218583759
    0.54656691896355091842     0.00479548366079450474
    0.55518454492778568365     0.00556969820079516661
    0.56363839043495800318     0.00644279389282804461
    0.57193156817970369765     0.00729849129048640126
    0.58006713169900359084     0.00831054526416473600
    0.58804807649649037948     0.00940943720414275098
    0.59587734114539003816     0.01058703272482554650
    0.60355780837050010401     0.01189573045841729390
    0.61109230610960507679     0.01329391792532479653
    0.61848360855471973263     0.01476063316897847054
    0.62573443717354237936     0.01647772923905227102
    0.63284746171149608429     0.01822420423093942116
    0.63982530117472524722     0.02012509879496498372
    0.64667052479441000656     0.02215301613810774506
    0.65338565297275397192     0.02430036462831677846
    0.65997315821099267197     0.02660130843706849310
    0.66643546601976533239     0.02909512680963532646
    0.67277495581218493825     0.03174305838763136906
    0.67899396177993465162     0.03458381909886017180
    0.68509477375271399247     0.03750731908289194755
    0.69107963804135130736     0.04071104890664341974
    0.69695075826489250037     0.04434226112867042935
    0.70271029616197022705     0.04790876437301291174
    0.70836037238675353400     0.05177994198089613809
    0.71390306728976971051     0.05581869102668585159
    0.71934042168388701022     0.06028171824189831884
    0.72467443759573813011     0.06496128053198835239
    0.72990707900286522225     0.06989034649306682945
    0.73504027255685255859     0.07513465160228792461
    0.74007590829271785449     0.08063141273343579774
    0.74501584032482026654     0.08653970153302818769
    0.74986188752954285874     0.09270115531092759653
    0.75461583421500044722     0.09924332806245456107
    0.75927943077801995919     0.10624770799556527978
    0.76385439434863333652     0.11360648622630679927
    0.76834240942232312488     0.12124564901510838377
    0.77274512848025123102     0.12947227497995816847
    0.77706417259770066419     0.13809457329820581939
    0.78130113204095263946     0.14716178948712330121
    0.78545756685282108744     0.15680847462492014666
    0.78953500742705795545     0.16682750283100938882
    0.79353495507184235169     0.17747632958403933290
    0.79745888256256014515     0.18869544283045719402
    0.80130823468407796906     0.20049477494203524208
    0.80508442876271091304     0.21286705100300365445
    0.80878885518808041333     0.22600772593173609759
    0.81242287792505363253     0.23970627620830423088
    0.81598783501595351098     0.25411339730411791615
    0.81948503907322456374     0.26915185308701933264
    0.82291577776273450162     0.28508376878836044765
    0.82628131427789119900     0.30119100692454980894
    0.82958288780474920276     0.31862830894893240385
    0.83282171397827586823     0.33776936910265731306
    0.83599898532994709743     0.35717355411646739549
    0.83911587172683499425     0.37757237844340801880
    0.84217352080235241552     0.39887059710648792299
    0.84517305837880929431     0.42112669228992954951
    0.84811558888193894212     0.44442262664484938339
    0.85100219574754687457     0.46901040431782181628
    0.85383394182042915421     0.49457734073830877941
    0.85661186974571190689     0.52146974045688554433
    0.85933700235275056745     0.54983531418680164915
    0.86201034303173507123     0.57915732413045883931
    0.86463287610313654952     0.61014866176397652975
    0.86720556718013286357     0.64241160948675135600
    0.86972936352414587091     0.67654051937768688862
    0.87220519439362198533     0.71177982353940716376
    0.87463397138618415028     0.74876001509718348448
    0.87701658877428012584     0.78772017290370666132
    0.87935392383445354358     0.82808956222529561675
    0.88164683717035474686     0.87083630816777912731
    0.88389617302961487333     0.91494579844229906307
    0.88610275961469597839     0.96156012143981683948
    0.88826740938783455004     1.00976495048715997349
    0.89039091937018899348     1.06070216934962657795
    0.89247407143530144147     1.11323129363332995467
    0.89451763259698280351     1.16854368574946265724
    0.89652235529172619177     1.22666116760162147159
    0.89848897765575308494     1.28664641086167907957
    0.90041822379679381516     1.34979804572700001764
    0.90231080406070363065     1.41596510148529475259
    0.90416741529301025704     1.48469802405391471112
    0.90598874109549243361     1.55602321355742878595
    0.90777545207788057358     1.63109523094673636301
    0.90952820610477436158     1.70933033716227122945
    0.91124764853786777152     1.79095745493324209896
    0.91293441247357076662     1.87600222589903586901
    0.91458911897611372410     1.96491044969099881712
    0.91621237730622318018     2.05788396613894919440
    0.91780478514545049684     2.15470343007195364038
    0.91936692881623716112     2.25550584199178771883
    0.92089938349779876248     2.36087023270018203647
    0.92240271343790425362     2.46787468666267972850
    0.92387747216063165201     2.58601759592764590678
    0.92532420267017512217     2.70513517075007126067
    0.92674343765077793478     2.82959575223166881486
    0.92813569966286635360     2.96026852957632291563
    0.92950150133545550446     3.09508340426956118918
    0.93084134555489905782     3.23744047174530669153
    0.93215572565005078154     3.38370996990281946992
    0.93344512557390812990     3.53808444234945573825
    0.93471002008180259502     3.69736215406870583067
    0.93595087490620443305     3.86448442220403087788
    0.93716814692820415988     4.03895289595193052179
    0.93836228434573620838     4.22051423521657298465
    0.93953372683860458814     4.40814655496505736210
    0.94068290573037205426     4.60492075266905587227
    0.94181024414717318116     4.80996940918061799408
    0.94291615717350907300     5.02360597506517247979
    0.94400105200508033221     5.24617832457202215579
    0.94506532809871635070     5.47806276495365640500
    0.94610937731945499163     5.71966606584439407612
    0.94713358408482628548     5.97237505659606160435
    0.94813832550639443042     6.23319628676002590595
    0.94912397152861061045     6.50636066542841806637
    0.95009088506502492599     6.79185753823317561739
    0.95103942213191150490     7.08678423333300600007
    0.95196993197935253495     7.39576663612520412983
    0.95288275721983262123     7.71636850085318748427
    0.95377823395438710019     8.05073411613672895726
    0.95465669189635504743     8.39963424551913817595
    0.95551845449277861277     8.76292291164801717684
