       R        K
    0.22281692032865349495     0.00000000000000000092
    0.22337128648799620123     0.00000003854565417152
    0.22392565264733887975     0.00000014435885900863
    0.22448001880668158603     0.00000030291781992572
    0.22503438496602426455     0.00000049998168350911
    0.22558875112536697083     0.00000073570748439378
    0.22614311728470964935     0.00000115613558482783
    0.22669748344405235563     0.00000176256697803210
    0.22725184960339503415     0.00000250398056238301
    0.22780621576273774043     0.00000333033408806309
    0.22836058192208041895     0.00000424693698605807
    0.22891494808142312523     0.00000540078662116018
    0.22946931424076580375     0.00000676148347306161
    0.23002368040010851002     0.00000828198054598231
    0.23057804655945118855     0.00000991612030854431
    0.23113241271879389482     0.00001170411805450846
    0.23168677887813657335     0.00001374294468359078
    0.23224114503747927962     0.00001599985744798057
    0.23279551119682195814     0.00001844104016968091
    0.23334987735616466442     0.00002103365421714963
    0.23390424351550734294     0.00002386010653050310
    0.23445860967485004922     0.00002697240139992559
    0.23501297583419272774     0.00003032772408944237
    0.23556734199353543402     0.00003388404597361205
    0.23612170815287814030     0.00003760331312262128
    0.23667607431222081882     0.00004157031668939799
    0.23723044047156349734     0.00004581730762398407
    0.23778480663090620362     0.00005031532141124775
    0.23833917279024890989     0.00005503591369349519
    0.23889353894959158842     0.00005995669520714997
    0.23944790510893426694     0.00006516678164012635
    0.24000227126827697322     0.00007068079342131371
    0.24055663742761967949     0.00007646557748252584
    0.24111100358696235801     0.00008248857058290266
    0.24166536974630506429     0.00008872386997170235
    0.24221973590564774281     0.00009525830750038629
    0.24277410206499044909     0.00010210577344782059
    0.24332846822433312761     0.00010923487211765986
    0.24388283438367583389     0.00011661475867643716
    0.24443720054301851241     0.00012421829919850988
    0.24499156670236121869     0.00013210664482007852
    0.24554593286170389721     0.00014030611607887520
    0.24610029902104660349     0.00014880639094030015
    0.24665466518038928201     0.00015759731389507997
    0.24720903133973198829     0.00016666976116700384
    0.24776339749907466681     0.00017608485948858628
    0.24831776365841737308     0.00018586834675128698
    0.24887212981776007936     0.00019599722251854640
    0.24942649597710275788     0.00020644887302157671
    0.24998086213644543641     0.00021720106485627149
    0.25053522829578811493     0.00022830872005367961
    0.25108959445513084896     0.00023982924809173357
    0.25164396061447352748     0.00025172337279505012
    0.25219832677381620600     0.00026395232605078947
    0.25275269293315894004     0.00027647799767862620
    0.25330705909250161856     0.00028932084174611051
    0.25386142525184429708     0.00030258403021523841
    0.25441579141118697560     0.00031622137639426292
    0.25497015757052970963     0.00033017986405970627
    0.25552452372987238816     0.00034440737501582999
    0.25607888988921506668     0.00035887339814785822
    0.25663325604855774520     0.00037368304966597531
    0.25718762220790047923     0.00038882814953803888
    0.25774198836724315775     0.00040427139268226690
    0.25829635452658583628     0.00041997609531270382
    0.25885072068592851480     0.00043590595385917605
    0.25940508684527124883     0.00045202581277847186
    0.25995945300461392735     0.00046838462313783741
