       R        K
    0.12732395447351621542     0.00000000000000000095
    0.12806930656456919082     0.00000011266825861827
    0.12881465865562213846     0.00000037808676910462
    0.12956001074667511386     0.00000103699354352204
    0.13030536283772808925     0.00000211587934811349
    0.13105071492878106465     0.00000368845226546538
    0.13179606701983401229     0.00000580466433682594
    0.13254141911088698769     0.00000848516978334428
    0.13328677120193996308     0.00001180272406239099
    0.13403212329299291072     0.00001577692272349728
    0.13477747538404588612     0.00002048533016243250
    0.13552282747509886152     0.00002589055632136927
    0.13626817956615183691     0.00003210706525015014
    0.13701353165720478455     0.00003908374258626169
    0.13775888374825775995     0.00004694614551459498
    0.13850423583931073535     0.00005554461085586189
    0.13924958793036368299     0.00006504553542091539
    0.13999494002141665838     0.00007545815217920547
    0.14074029211246963378     0.00008696170356520006
    0.14148564420352260917     0.00009926691404556577
    0.14223099629457555682     0.00011246599843464987
    0.14297634838562853221     0.00012659727601695034
    0.14372170047668150761     0.00014174273879654430
    0.14446705256773448300     0.00015804034731880970
    0.14521240465878743064     0.00017584530532582720
    0.14595775674984040604     0.00019489856049937401
    0.14670310884089338144     0.00021438841599165687
    0.14744846093194635683     0.00023462788678071635
    0.14819381302299930447     0.00025635034471647951
    0.14893916511405227987     0.00027985689224937837
    0.14968451720510522751     0.00030437930296289768
    0.15042986929615820291     0.00032971179876891890
    0.15117522138721117830     0.00035610876632509642
    0.15192057347826415370     0.00038383238895714489
    0.15266592556931712910     0.00041277064998400013
    0.15341127766037007674     0.00044199018058282757
    0.15415662975142305213     0.00047139143494007223
    0.15490198184247602753     0.00050227141411601773
    0.15564733393352897517     0.00053563094958278214
    0.15639268602458195057     0.00057053508471674506
    0.15713803811563492596     0.00060578450579127719
    0.15788339020668790136     0.00064175893477658869
    0.15862874229774084900     0.00067926727300741485
    0.15937409438879382440     0.00071867990337790922
    0.16011944647984679979     0.00075959912579417598
    0.16086479857089974743     0.00080179109939389854
    0.16161015066195272283     0.00084544655386918383
    0.16235550275300569822     0.00089035575868986897
    0.16310085484405867362     0.00093658025310352458
    0.16384620693511162126     0.00098424772227556612
    0.16459155902616459666     0.00103358398162621068
    0.16533691111721757205     0.00108460197998820921
    0.16608226320827051969     0.00113659264359313675
    0.16682761529932349509     0.00118911320631996317
    0.16757296739037647049     0.00124327914477065610
    0.16831831948142944588     0.00130048996039188879
    0.16906367157248242128     0.00136071519859083364
    0.16980902366353536892     0.00142242933982240807
    0.17055437575458834432     0.00148551679627998497
    0.17129972784564129196     0.00154986667355266027
    0.17204507993669426735     0.00161425032165937428
    0.17279043202774724275     0.00167865609570379097
    0.17353578411880021815     0.00174368421534803466
    0.17428113620985319354     0.00180927351583030417
    0.17502648830090614118     0.00187541495906254699
    0.17577184039195911658     0.00194460194303614441
    0.17651719248301206422     0.00201838784873653631
    0.17726254457406503962     0.00209574282342361081
    0.17800789666511801501     0.00217552911173106217
    0.17875324875617099041     0.00225905418062226013
    0.17949860084722393805     0.00234401413361057676
    0.18024395293827691344     0.00242727079705907980
    0.18098930502932988884     0.00250941302126498093
    0.18173465712038286424     0.00259171679956231348
    0.18248000921143581188     0.00267468799554984680
    0.18322536130248878727     0.00275804383718928183
    0.18397071339354176267     0.00284298367038914469
    0.18471606548459471031     0.00292930610504893787
    0.18546141757564768571     0.00301744398624155226
    0.18620676966670066110     0.00311058876878561510
    0.18695212175775360874     0.00321294145154175795
    0.18769747384880658414     0.00332036368144626379
    0.18844282593985955954     0.00342453283918219952
    0.18918817803091253493     0.00352215762436241912
    0.18993353012196551033     0.00361880455002384091
    0.19067888221301848573     0.00372067817456694580
    0.19142423430407140561     0.00383062828481050850
    0.19216958639512440876     0.00394344471408262284
    0.19291493848617735640     0.00405293245480597454
    0.19366029057723033180     0.00415714975513143802
    0.19440564266828330720     0.00426131489189302600
    0.19515099475933628259     0.00437102810996444630
    0.19589634685038925799     0.00448687468727298078
    0.19664169894144220563     0.00460704732282158844
    0.19738705103249515327     0.00473074449739805010
    0.19813240312354812867     0.00486251701193615195
    0.19887775521460110406     0.00499553030735025265
    0.19962310730565407946     0.00511888079325807741
    0.20036845939670705485     0.00522761726031922749
    0.20111381148776000249     0.00533174707712963554
    0.20185916357881297789     0.00544333378494254137
    0.20260451566986595329     0.00556705486150241638
    0.20334986776091890093     0.00569753914670506970
    0.20409521985197187632     0.00582998320233337006
    0.20484057194302485172     0.00596200949846725954
    0.20558592403407782712     0.00609596335640380863
    0.20633127612513080251     0.00623379492384719749
    0.20707662821618375015     0.00637809509363463766
    0.20782198030723672555     0.00652844380103695734
    0.20856733239828967319     0.00667966886132053024
    0.20931268448934264859     0.00682663355167212674
    0.21005803658039562398     0.00696939769519288113
    0.21080338867144859938     0.00711480451469864890
    0.21154874076250157477     0.00726994631276962899
