 phi_min  K11_min
    0.01685259044750751084     0.21544393266116232399
    0.01711328304161780986     0.21579018620346795965
    0.01737800828749375484     0.21576641809932370353
    0.01764682856619499696     0.21350397585303768078
    0.01791980722375334165     0.21256409130536324525
    0.01819700858609983596     0.21124541770332183610
    0.01847849797422290719     0.20969384007499813904
    0.01876434171956085570     0.20847564436032905988
    0.01905460717963247327     0.20901545387368367090
    0.01934936275390952004     0.20755105381100141804
    0.01964867789993467867     0.20574712374820217087
    0.01995262314968879874     0.20413662852783190371
    0.02026127012621143156     0.20217877845686063609
    0.02057469156047839892     0.20260607542071870646
    0.02089296130854039618     0.20084721301628633006
    0.02121615436892684489     0.19989059512623172377
    0.02154434690031884619     0.19718472144665502577
    0.02187761623949553008     0.19768448752028808246
    0.02221604091955811655     0.19503261480135061778
    0.02255970068843575829     0.19406258463787698365
    0.02290867652767773419     0.19323643126641096290
    0.02326305067153626102     0.19331917077437971164
    0.02362290662634461760     0.19091919310581526026
    0.02398832919019489723     0.18992367953222499821
    0.02435940447292027008     0.19039949965573058077
    0.02473621991638621370     0.18716575927941550561
    0.02511886431509579437     0.18574127539374804541
    0.02550742783711359291     0.18512615997725653805
    0.02590200204531323963     0.18308498157384792138
    0.02630267991895381477     0.18093627227684544456
    0.02670955587558985350     0.18125349048777156247
    0.02712272579332028130     0.18039534967107687113
    0.02754228703338166065     0.17827775281089433546
    0.02796833846309077637     0.17838916674156099496
    0.02840098047914215232     0.17582818933474370082
    0.02884031503126605750     0.17558329092465771448
    0.02928644564625237229     0.17413387140308009271
    0.02973947745234606366     0.17392155938268680226
    0.03019951720402016052     0.17242751626469396409
    0.03066667330713183579     0.17084451651268084404
    0.03114105584446759736     0.16943709504745710359
    0.03162277660168379134     0.16817192049699380973
    0.03211194909364823574     0.16670579482265682203
    0.03260868859118933732     0.16647653385256838687
    0.03311311214825911342     0.16535503786213964772
    0.03362533862951628399     0.16381289347016156355
    0.03414548873833600506     0.16301233338057610767
    0.03467368504525316503     0.16168608591564820331
    0.03521005201684521135     0.16090305775877991601
    0.03575471604506212653     0.15942686153160187668
    0.03630780547701013827     0.15830177114661744819
    0.03686945064519575599     0.15733241687538646048
    0.03743978389823810621     0.15644853225455801482
    0.03801893963205612431     0.15494934886339631341
    0.03860705432153813121     0.15376284370040832483
    0.03920426655270151800     0.15265767734982643722
    0.03981071705534973415     0.15086736544359433121
    0.04042654873623443418     0.15025972938621345865
    0.04105190671273078323     0.14849222998820024721
    0.04168693834703354750     0.14736225054674648161
    0.04233179328088208793     0.14656978967920628043
    0.04298662347082276430     0.14568463459627964407
    0.04365158322401661156     0.14412615249588017763
    0.04432682923460088548     0.14291110221250152845
    0.04501252062061336656     0.14149192889286757446
    0.04570881896148751983     0.14100644787664823321
    0.04641588833612779463     0.13938354855389695208
    0.04713389536157405052     0.13764172510823399764
    0.04786300923226385201     0.13698948423985676803
    0.04860340175990218725     0.13576536280393433631
    0.04935524741394806125     0.13450496309889617419
    0.05011872336272724798     0.13297264331414693217
    0.05089400951518088800     0.13174079753333875487
    0.05168128856326035386     0.13092627578420765189
    0.05248074602497728586     0.12962676793936447894
    0.05329257028812002528     0.12842452253677694163
    0.05411695265464637472     0.12725032646872813658
    0.05495408738576248314     0.12603605867296940879
    0.05580417174769963795     0.12471950516975346956
    0.05666740605819913651     0.12368108873234638645
    0.05754399373371569398     0.12280225668237294834
    0.05843414133735175264     0.12129356378870594091
    0.05933805862753280952     0.12011922233984892450
    0.06025595860743578058     0.11902223792302354943
    0.06118805757518219063     0.11779646476418076384
    0.06213457517480758252     0.11632697172891316717
    0.06309573444801933051     0.11544665888782765228
    0.06407176188675536843     0.11401411759713590832
    0.06506288748655573995     0.11294331220360659396
    0.06606934480075961347     0.11187133662589714145
    0.06709137099554111916     0.11064301540035613447
    0.06812920690579615801     0.10934955351005840041
    0.06918309709189365830     0.10823033561483513809
    0.07025328989730521279     0.10710679578924217625
    0.07134003750712564207     0.10598498524291669054
    0.07244359600749902817     0.10466759352000992722
    0.07356422544596413760     0.10346591752382904017
    0.07470218989273319510     0.10242954286298340538
    0.07585775750291835762     0.10119441093316869362
    0.07703120057972147328     0.10007889871457871511
    0.07822279563860029539     0.09897474709781327318
    0.07943282347242813790     0.09779195487128203301
    0.08066156921766134968     0.09663690728976169486
    0.08190932242152976217     0.09548794739363486439
    0.08317637711026708291     0.09436291826626769241
    0.08446303185839687533     0.09318321909130404535
    0.08576958985908941790     0.09200166300761965232
    0.08709635899560805306     0.09080444736877807399
    0.08844365191385998581     0.08964279570849101320
    0.08981178609606946250     0.08853577148972566202
    0.09120108393559096804     0.08739665306050969917
    0.09261187281287937278     0.08628982443301472238
    0.09404448517263518104     0.08516203559685157909
    0.09549925860214358853     0.08405439538312259318
    0.09697653591082495972     0.08284279886120263225
    0.09847666521101583470     0.08174777740056587971
    0.10000000000000000555     0.08061650851896984271
    0.10154689924330806416     0.07947100592257611007
    0.10311772745930554429     0.07836028264459177217
    0.10471285480508996102     0.07721509517018110280
    0.10633265716371616272     0.07613614742618658726
    0.10797751623277099253     0.07497820849118179420
    0.10964781961431850632     0.07388179070593647868
    0.11134396090623613351     0.07271384241036106533
    0.11306633979496392983     0.07158475322079686787
    0.11481536214968829368     0.07051757048369802772
    0.11659144011798316942     0.06940809819559400073
    0.11839499222293022040     0.06827884740947415265
    0.12022644346174131413     0.06718752473468279918
    0.12208622540590712002     0.06605176776787309578
    0.12397477630289446826     0.06497916429862131416
    0.12589254117941675593     0.06388850116324529260
    0.12783997194630236649     0.06277445129206392360
    0.12981752750498495863     0.06171288817832515372
    0.13182567385564072926     0.06061607435154632573
    0.13386488420699932389     0.05950048252826584116
    0.13593563908785255556     0.05843946144703382473
    0.13803842646028852137     0.05733699007184595020
    0.14017374183467701254     0.05627104581574212533
    0.14234208838643416795     0.05523790949224046537
    0.14454397707459279432     0.05415632866205742635
    0.14677992676220696922     0.05309580050911659466
    0.14905046433861959820     0.05204670248714450553
    0.15135612484362087615     0.05099657416844594060
    0.15369745159352718455     0.04994073922005709543
    0.15607499630921115030     0.04889411257858789633
    0.15848931924611142641     0.04788380526830182671
    0.16094098932625353071     0.04684788115744636244
    0.16343058427231377250     0.04583462786366485076
    0.16595869074375604879     0.04480938892547913638
    0.16852590447507517779     0.04374620455477346709
    0.17113283041617810554     0.04272183327595778513
    0.17378008287493754147     0.04171082818446247148
    0.17646828566195008059     0.04072231626018466000
    0.17919807223753339565     0.03970098547003327732
    0.18197008586099835958     0.03871149065436742254
    0.18478497974222915512     0.03772333046787496730
    0.18764341719560856392     0.03674085457983594649
    0.19054607179632473968     0.03577051040854957453
    0.19349362753909532531     0.03481287946789576870
    0.19648677899934680058     0.03384687229954661675
    0.19952623149688797355     0.03289980446088295457
    0.20261270126211433640     0.03193955977289728715
    0.20574691560478400310     0.03096805698657692160
    0.20892961308540397569     0.03006575436228405354
    0.21216154368926845586     0.02914005063918784569
    0.21544346900318844806     0.02822709170440141843
    0.21877616239495528694     0.02731442466854473380
    0.22216040919558116551     0.02639964671972925767
    0.22559700688435771476     0.02549943650476789447
    0.22908676527677734880     0.02462181647407926666
    0.23263050671536261715     0.02374083959505584804
    0.23622906626344628012     0.02286068562937076942
    0.23988329190194909724     0.02200854502537459567
    0.24359404472920270779     0.02116819752225816698
    0.24736219916386212314     0.02032774444746228426
    0.25118864315095806861     0.01953438592799983109
    0.25507427837113594293     0.01873433633251197009
    0.25902002045313238243     0.01789384826689041988
    0.26302679918953830729     0.01716820048911033361
    0.26709555875589852114     0.01646070613709847349
    0.27122725793320284771     0.01571674043742780913
    0.27542287033381673833     0.01497110115051203047
    0.27968338463090774981     0.01418858633261229837
    0.28400980479142151625     0.01343990005046112775
    0.28840315031266072765     0.01254760363894521016
    0.29286445646252373676     0.01194421360151234207
    0.29739477452346063657     0.01136574682765649838
    0.30199517204020176475     0.01069975871891537186
    0.30666673307131836479     0.01005679691688348906
    0.31141055844467596669     0.00944820040165005905
    0.31622776601683794118     0.00868824698513187554
    0.32111949093648239906     0.00806406508328583703
    0.32608688591189338712     0.00747478052378496016
    0.33113112148259110645     0.00696311914547764928
    0.33625338629516282607     0.00640816518933724679
    0.34145488738336027268     0.00587175855087373848
    0.34673685045253166415     0.00536014786950084979
    0.35210052016845211353     0.00486744921787621125
    0.35754716045062145957     0.00440868566778591410
    0.36307805477010141049     0.00398046182703678305
    0.36869450645195772642     0.00357697123146268623
    0.37439783898238127025     0.00319072265105652033
    0.38018939632056125699     0.00283151622023574594
    0.38607054321538131214     0.00248349625636575195
    0.39204266552701538817     0.00217819218572896890
    0.39810717055349731375     0.00187103718098970942
    0.40426548736234430015     0.00159335923700833736
    0.41051906712730806825     0.00135301724169164823
    0.41686938347033553054     0.00111769421161162083
    0.42331793280882090702     0.00092073570803084738
    0.42986623470822787896     0.00072857506041948406
    0.43651583224016610174     0.00057249284520157775
    0.44326829234600889640     0.00043147968825166179
    0.45012520620613388767     0.00031577587559203948
    0.45708818961487518440     0.00021380696546797573
    0.46000000000000001998     0.00018193705501502586
    0.46020202020202022331     0.00017870410720869135
    0.46040404040404042663     0.00017647689515627464
    0.46060606060606062995     0.00017424715897497897
    0.46080808080808083327     0.00017205762399990259
    0.46101010101010103659     0.00016985572757385227
    0.46121212121212123991     0.00016759309281484748
    0.46141414141414144323     0.00016541594699446820
    0.46161616161616164655     0.00016397646526512903
    0.46181818181818184987     0.00016177874478950569
    0.46202020202020205319     0.00015969747262633703
    0.46222222222222225652     0.00015760222587043332
    0.46242424242424245984     0.00015548137657273251
    0.46262626262626266316     0.00015334463380469512
    0.46282828282828286648     0.00015062430280235188
    0.46303030303030306980     0.00014860333593162388
    0.46323232323232327312     0.00014620308837674543
    0.46343434343434347644     0.00014422780384297382
    0.46363636363636367976     0.00014219987400911202
    0.46383838383838388308     0.00014024538568475369
    0.46404040404040408641     0.00013830823472695580
    0.46415888336127797409     0.00013636665083102819
    0.46424242424242428973     0.00013638109987345698
    0.46444444444444449305     0.00013446244268163805
    0.46464646464646469637     0.00013257926196461837
    0.46484848484848489969     0.00013071506464133772
    0.46505050505050504750     0.00012886750684083193
    0.46525252525252525082     0.00012703089385648645
    0.46545454545454545414     0.00012521008330356831
    0.46565656565656565746     0.00012340108778592998
    0.46585858585858586078     0.00012206477512493580
    0.46606060606060606410     0.00012030389010442107
    0.46626262626262626743     0.00011806613568202455
    0.46646464646464647075     0.00011632863935441039
    0.46666666666666667407     0.00011459586742433669
    0.46686868686868687739     0.00011287467196887759
    0.46707070707070708071     0.00011117953693038034
    0.46727272727272728403     0.00010950745550545721
    0.46747474747474748735     0.00010785156368421978
    0.46767676767676769067     0.00010621894588393234
    0.46787878787878789399     0.00010453334733865804
    0.46808080808080809732     0.00010291987887696713
    0.46828282828282830064     0.00010130684209033612
    0.46848484848484850396     0.00009971232978461618
    0.46868686868686870728     0.00009813077460217522
    0.46888888888888891060     0.00009652070642312813
    0.46909090909090911392     0.00009495734880835676
    0.46929292929292931724     0.00009344069980150285
    0.46949494949494952056     0.00009193036768621793
    0.46969696969696972388     0.00009045520993277307
    0.46989898989898992721     0.00008895512844218921
    0.47010101010101013053     0.00008709726108563451
    0.47030303030303033385     0.00008563694462456935
    0.47050505050505053717     0.00008419749362111308
    0.47070707070707074049     0.00008264568413615793
    0.47090909090909094381     0.00008122754157617911
    0.47111111111111114713     0.00007982498936475279
    0.47131313131313135045     0.00007844277510102708
    0.47133895361574046357     0.00007810584201564368
    0.47151515151515155377     0.00007719429434634690
    0.47171717171717175709     0.00007582155928362361
    0.47191919191919196042     0.00007446188568888714
    0.47212121212121216374     0.00007311955105710234
    0.47232323232323236706     0.00007178284050089327
    0.47252525252525257038     0.00007047469612260108
    0.47272727272727277370     0.00006917225782470524
    0.47292929292929297702     0.00006788824465132323
    0.47313131313131318034     0.00006661656506197010
    0.47333333333333338366     0.00006540764474487302
    0.47353535353535358698     0.00006416530701708142
    0.47373737373737379031     0.00006293704703720692
    0.47393939393939399363     0.00006172112348226962
    0.47414141414141419695     0.00006052091491659127
    0.47434343434343440027     0.00005943530690025880
    0.47454545454545460359     0.00005827063094116727
    0.47474747474747480691     0.00005711854896579644
    0.47494949494949501023     0.00005596697777723639
    0.47515151515151521355     0.00005483510165569376
    0.47535353535353536136     0.00005373431206332272
    0.47555555555555556468     0.00005263600178273172
    0.47575757575757576801     0.00005154983527354659
    0.47595959595959597133     0.00005048372046142209
    0.47616161616161617465     0.00004943057859653291
    0.47636363636363637797     0.00004838391953339695
    0.47656565656565658129     0.00004735712544487598
    0.47676767676767678461     0.00004634670468917371
    0.47696969696969698793     0.00004534116639214661
    0.47717171717171719125     0.00004435846789971120
    0.47737373737373739457     0.00004338186249781361
    0.47757575757575759789     0.00004242526580645493
    0.47777777777777780122     0.00004148172347141621
    0.47797979797979800454     0.00004055088408697343
    0.47818181818181820786     0.00003961871039270636
    0.47838383838383841118     0.00003870792021001869
    0.47858585858585861450     0.00003784158012173993
    0.47863009232263853399     0.00003746260596066794
    0.47878787878787881782     0.00003696145715152338
    0.47898989898989902114     0.00003609116638881655
    0.47919191919191922446     0.00003523114865676311
    0.47939393939393942778     0.00003438091729823056
    0.47959595959595963111     0.00003354404867724996
    0.47979797979797983443     0.00003272492519312583
    0.48000000000000003775     0.00003191512880134644
    0.48020202020202024107     0.00003112009069490371
    0.48040404040404044439     0.00003032498407172354
    0.48060606060606064771     0.00002953575467175591
    0.48080808080808085103     0.00002877728683122915
    0.48101010101010105435     0.00002802211196098388
    0.48121212121212125767     0.00002728783331619090
    0.48141414141414146100     0.00002654167529799179
    0.48161616161616166432     0.00002580136034411076
    0.48181818181818186764     0.00002509679376362969
    0.48202020202020207096     0.00002440818515251429
    0.48222222222222227428     0.00002373041378565746
    0.48242424242424247760     0.00002306439324223461
    0.48262626262626268092     0.00002240088092956288
    0.48282828282828288424     0.00002176061599990706
    0.48303030303030308756     0.00002113192312220609
    0.48323232323232329088     0.00002050618744217789
    0.48343434343434349421     0.00001989049020830421
    0.48363636363636369753     0.00001929203824111437
    0.48383838383838390085     0.00001871010023415388
    0.48404040404040410417     0.00001814509049947161
    0.48424242424242430749     0.00001758006002976052
    0.48444444444444451081     0.00001702390464291297
    0.48464646464646471413     0.00001647655901584656
    0.48484848484848491745     0.00001594067813011390
    0.48505050505050506526     0.00001541521117174249
    0.48525252525252526858     0.00001489668089785840
    0.48545454545454547191     0.00001439303519748203
    0.48565656565656567523     0.00001389496982419858
    0.48585858585858587855     0.00001341818879546111
    0.48603401759902187251     0.00001328160825179295
    0.48606060606060608187     0.00001294388483344388
    0.48626262626262628519     0.00001247958598543104
    0.48646464646464648851     0.00001202607572804990
    0.48666666666666669183     0.00001158236287585692
    0.48686868686868689515     0.00001114800576630132
    0.48707070707070709847     0.00001070415879938934
    0.48727272727272730179     0.00001028646547392492
    0.48747474747474750512     0.00000987333428587949
    0.48767676767676770844     0.00000948055295081555
    0.48787878787878791176     0.00000910358666248388
    0.48808080808080811508     0.00000872953110014139
    0.48828282828282831840     0.00000836162157999817
    0.48848484848484852172     0.00000800744023457851
    0.48868686868686872504     0.00000766190714188594
    0.48888888888888892836     0.00000732804888714890
    0.48909090909090913168     0.00000700174436929797
    0.48929292929292933501     0.00000668849376269740
    0.48949494949494953833     0.00000637074241135954
    0.48969696969696974165     0.00000606950361917382
    0.48989898989898994497     0.00000577881805895653
    0.49010101010101014829     0.00000549570247565712
    0.49030303030303035161     0.00000522138855219354
    0.49050505050505055493     0.00000493906723252016
    0.49070707070707075825     0.00000468282452182225
    0.49090909090909096157     0.00000443337935101705
    0.49111111111111116490     0.00000419129865932699
    0.49131313131313136822     0.00000395798412910084
    0.49151515151515157154     0.00000372840499753583
    0.49171717171717177486     0.00000350952167784416
    0.49191919191919197818     0.00000329861886484750
    0.49212121212121218150     0.00000309701752150914
    0.49232323232323238482     0.00000290213748601966
    0.49252525252525258814     0.00000271209464681011
    0.49272727272727279146     0.00000253285396183637
    0.49292929292929299478     0.00000236075941130752
    0.49313131313131319811     0.00000219616826110659
    0.49333333333333340143     0.00000204008474054671
    0.49353535353535360475     0.00000188882988868284
    0.49355247413948066804     0.00000184636962990373
    0.49373737373737380807     0.00000174371588488744
    0.49393939393939401139     0.00000160648490963487
    0.49414141414141421471     0.00000147462450812643
    0.49434343434343441803     0.00000134966879233868
    0.49454545454545462135     0.00000123454679062153
    0.49474747474747482467     0.00000112421647301838
    0.49494949494949502800     0.00000101962636597543
    0.49515151515151523132     0.00000091671279429794
    0.49535353535353543464     0.00000083185916772267
    0.49555555555555563796     0.00000073831381268099
    0.49575757575757584128     0.00000066035773467052
    0.49595959595959598909     0.00000058636463336567
    0.49616161616161619241     0.00000051638000090942
    0.49636363636363639573     0.00000044778351779202
    0.49656565656565659905     0.00000038744630627467
    0.49676767676767680237     0.00000033396884135346
    0.49696969696969700570     0.00000028382980168054
    0.49717171717171720902     0.00000023823439002178
    0.49737373737373741234     0.00000019806435598658
    0.49757575757575761566     0.00000016335814081457
    0.49777777777777781898     0.00000013124151767826
    0.49797979797979802230     0.00000010342606070971
    0.49818181818181822562     0.00000007954667406644
    0.49838383838383842894     0.00000005917914314457
    0.49858585858585863226     0.00000004246915227425
    0.49878787878787883558     0.00000002880208764640
    0.49898989898989903891     0.00000001829235298270
    0.49919191919191924223     0.00000001046635395121
    0.49939393939393944555     0.00000000510075728088
    0.49959595959595964887     0.00000000185042227488
    0.49979797979797985219     0.00000000032746916819
