     phi        K
    0.52876110196153092158     0.00779451406334080894
    0.54997034612835060674     0.00799760019113894896
    0.57022501706278183597     0.00821291332434269730
    0.58956807763746754691     0.00844227600256822718
    0.60804055707725590540     0.00869348678996054343
    0.62568163798768727801     0.00890901915697623822
    0.64252873946655331139     0.00919069603657744413
    0.65861759647482132074     0.00947958048389541640
    0.67398233563527620849     0.00981420265813836776
    0.68865554761966385477     0.01016575620466328086
    0.70266835627787505025     0.01050493144249024270
    0.71605048465580356520     0.01088663039746661995
    0.72883031804191245051     0.01143497607183359063
    0.74103496417623571091     0.01175910324087679065
    0.75269031074952952309     0.01219305058762211284
    0.76382108031453543884     0.01269239553167542979
    0.77445088272582918165     0.01340495776544673931
    0.78460226521948750467     0.01380085733504807927
    0.79429676023879891567     0.01441172553665218126
    0.80355493110746312180     0.01505751539310222140
    0.81239641564715703304     0.01583091105117599012
    0.82083996783198798219     0.01647533418342581393
    0.82890349756818659799     0.01735015421130004995
    0.83660410868341950064     0.01801544835568875610
    0.84395813520630136306     0.01888007689379194234
    0.85098117601305844904     0.01976129174677783429
    0.85768812791483750591     0.02069791928253390464
    0.86409321725583887464     0.02164919075618041908
    0.87021003008930009059     0.02267698211021353452
    0.87605154099533633083     0.02372436164600085634
    0.88163014060176425613     0.02484069947835421815
    0.88695766186628510752     0.02601173395722187337
    0.89204540517577401992     0.02726349205614450252
    0.89690416231591618690     0.02857828583098799557
    0.90154423936203054168     0.02988288890924396812
    0.90597547853963811271     0.03128770835718922005
    0.91020727910114096471     0.03275623018892306892
    0.91424861726289752273     0.03430925277226856696
    0.91810806524498056458     0.03592481613246063799
    0.92179380945400535285     0.03761611619761003750
    0.92531366784759538913     0.03938498663972048175
    0.92867510651731921545     0.04125427145951291591
    0.93188525552527112783     0.04323514164879922045
    0.93495092402788937402     0.04525023445952944950
    0.93787861471908928745     0.04742742514313305624
    0.94067453762334907186     0.04958639313688847222
    0.94334462326800472276     0.05193445757975998639
    0.94589453526269318129     0.05437096465553808988
    0.94832968231262770864     0.05695249297306761299
    0.95065522969118720908     0.05962428149411666545
    0.95287611019615314767     0.06248865630955405259
    0.95499703461283502737     0.06547193868599639199
    0.95702250170627822801     0.06855346548178516131
    0.95895680776374669918     0.07184626538802460494
    0.96080405570772564605     0.07510233047569507547
    0.96256816379876875001     0.07868409815379398542
    0.96425287394665537555     0.08230198852903207463
    0.96586175964748210987     0.08629120519400966527
    0.96739823356352760975     0.09034287251797556983
    0.96886555476196634107     0.09448361106592031988
    0.97026683562778748282     0.09903393253313638733
    0.97160504846558037872     0.10370814301827789572
    0.97288303180419122285     0.10851068057467906647
    0.97410349641762361550     0.11382667438396518178
    0.97526903107495299672     0.11897704110886661577
    0.97638210803145353278     0.12468798393922320145
    0.97744508827258291817     0.13061378606615514641
    0.97846022652194875047     0.13674480198398172859
    0.97942967602387986936     0.14322598808232678280
    0.98035549311074632328     0.15009728736658342618
    0.98123964156471576992     0.15687712672789144719
    0.98208399678319879822     0.16443517958374173626
    0.98289034975681865980     0.17239147946838845327
    0.98366041086834199447     0.18044112999909805994
    0.98439581352063010300     0.18860237159414208752
    0.98509811760130583380     0.19771601905546704048
    0.98576881279148376169     0.20702287524757095882
    0.98640932172558393187     0.21651616755716365792
    0.98702100300893003126     0.22716976884712816731
    0.98760515409953364419     0.23764415708842925867
    0.98816301406017648112     0.24860925219834364985
    0.98869576618662846634     0.26057903217760586267
    0.98920454051757744640     0.27290033155139820087
    0.98969041623159159649     0.28579836433396521578
    0.99015442393620300976     0.29932621474479631507
    0.99059754785396381127     0.31356230422245379152
    0.99102072791011408537     0.32804793901096074293
    0.99142486172628974117     0.34367434835583798858
    0.99181080652449804536     0.35933945496613589610
    0.99217938094540047977     0.37629907302998455432
    0.99253136678475950561     0.39478659291123263664
    0.99286751065173195485     0.41328100512797966148
    0.99318852555252712389     0.43246652630734006006
    0.99349509240278899291     0.45281886473228372125
    0.99378786147190889544     0.47349953477410633429
    0.99406745376233496270     0.49730235123745619719
    0.99433446232680045007     0.52224285934373149143
    0.99434513322353834663     0.52335517234233963624
    0.99541316321360362451     0.64218499163747488900
    0.99627947526675364465     0.79869568861463657861
    0.99698216768214831252     0.97801902185250433330
    0.99755214316483697967     1.20724385037801451581
    0.99801446785164005249     1.50787163800373802403
    0.99838947365894115116     1.82977344844819334035
    0.99869365243096819285     2.27963483738262784328
    0.99894038121103123640     2.80019967193410179718
    0.99914051053138341896     3.38791619144485611770
    0.99930284159326598914     4.22746250297071934909
    0.99943451332235389017     5.21071111877439108184
    0.99954131632136034025     6.54536031749918389977
    0.99962794752667538667     8.22200436381524113472
    0.99969821676821479794     9.80277247962872166909
    0.99975521431648373127    12.05823412515868930939
    0.99980144678516402745    15.11396666733690530293
    0.99983894736589407071    18.28519504180100696544
    0.99986936524309677488    22.44419283264078046614
    0.99989403812110311254    26.58291018486922041575
    0.99991405105313835300    33.58650924388260250453
    0.99993028415932661002    39.84012224347741693009
    0.99994345133223538902    47.59843930856835214627
