     phi        K
    0.68584073464102068840     0.02131592904690112963
    0.70151146773696193559     0.02161053408316384802
    0.71640052127465869702     0.02192173116053919985
    0.73054688659727506916     0.02226902729709168485
    0.74398761010157654638     0.02265579145170860259
    0.75675789025475925786     0.02305081459007066527
    0.76889116977193572300     0.02345521899593381795
    0.78041922319566925381     0.02397607742972251987
    0.79137224010691076259     0.02447887514276439816
    0.80177890418524999649     0.02504698787567497323
    0.81166646832552302726     0.02566096191697550891
    0.82106082600749163980     0.02630964727613082504
    0.82998657910549633598     0.02700047666164086257
    0.83846710231566290439     0.02782343198813504517
    0.84652460436938314903     0.02868195213683879044
    0.85418018619337676700     0.02960088012859582451
    0.86145389616864154192     0.03064622842704380762
    0.86836478263300509450     0.03179402940995186555
    0.87493094376477142937     0.03302609402767853891
    0.88116957497809567101     0.03445353495517331638
    0.88709701395420759162     0.03580035583992890319
    0.89272878342641059923     0.03748483105651501807
    0.89807963183089989379     0.03938382606276567832
    0.90316357192985896596     0.04102602848995402091
    0.90799391750797675549     0.04337680296632088345
    0.91258331823848892750     0.04555417545853581579
    0.91694379281004789739     0.04788330166252974252
    0.92108676040117620776     0.05039497183388647050
    0.92502307058472654777     0.05294777904137182994
    0.92876303174066254797     0.05567714861715082619
    0.93231643805156827476     0.05859519950480397005
    0.93569259515158098583     0.06166452015534085868
    0.93890034449591652788     0.06497671829325792070
    0.94194808651480743666     0.06833644774970583369
    0.94484380261248679389     0.07196259769147912710
    0.94759507606883108810     0.07562969275097516930
    0.95020911189839696309     0.07965284063615196697
    0.95269275571886014031     0.08384025659512009399
    0.95505251167826865633     0.08822863328051504250
    0.95729455948805686205     0.09286135149761524932
    0.95942477060642883391     0.09782384152846299030
    0.96144872361448885378     0.10289469631505171465
    0.96337171882538896739     0.10835092023250732229
    0.96519879216474935291     0.11389101696603064207
    0.96693472835870308835     0.11992024643276145979
    0.96858407346410202443     0.12613664309645036821
    0.97015114677369618246     0.13293625227480390660
    0.97164005212746584750     0.13988748032378456321
    0.97305468865972755133     0.14736061931397981262
    0.97439876101015765464     0.15483161326078906384
    0.97567578902547591468     0.16324395861512389083
    0.97688911697719360561     0.17158449028037225936
    0.97804192231956688097     0.18082189839135426324
    0.97913722401069103185     0.19006604218312550536
    0.98017789041852498855     0.20032011443956967978
    0.98116664683255228052     0.21083034496298880267
    0.98210608260074916398     0.22147736620721367173
    0.98299865791054963360     0.23319186825731166857
    0.98384671023156633485     0.24539218448918115323
    0.98465246043693832600     0.25868707902881005189
    0.98541801861933764339     0.27182851074827507620
    0.98614538961686415419     0.28614867527064047348
    0.98683647826330056496     0.30112515623762720063
    0.98749309437647714294     0.31690652427069232466
    0.98811695749780958931     0.33355293405751801350
    0.98870970139542080357     0.35102682495104836624
    0.98927287834264110433     0.37005254363889189539
    0.98980796318308994497     0.38948547963202695410
    0.99031635719298594100     0.40926929832146591304
    0.99079939175079767555     0.43085938147797170350
    0.99125833182384892606     0.45338111626032506773
    0.99169437928100478974     0.47710928119554180116
    0.99210867604011765408     0.50226710919328221294
    0.99250230705847264367     0.52860194656431325200
    0.99287630317406627700     0.55656454557975765240
    0.99323164380515682748     0.58571177079273262223
    0.99356925951515806528     0.61650774622945647696
    0.99389003444959167499     0.64867191319297878849
    0.99419480865148079918     0.68289967023177933214
    0.99448438026124863498     0.71874002677978598985
    0.99475950760688314212     0.75628081230652199896
    0.99502091118983970741     0.79610088547810520243
    0.99526927557188604734     0.83786572782603085940
    0.99550525116782684343     0.88180177633160927719
    0.99572945594880568621     0.92822864463340493124
    0.99594247706064287229     0.97719031799908362412
    0.99614487236144888538     1.02850682182968466982
    0.99633717188253889674     1.08223383548565732504
    0.99651987921647489088     1.13916665789626203598
    0.99669347283587028663     1.19888283016231378397
    0.99685840734641018024     1.26170271357264507373
    0.99701511467736958494     1.32816317902449632093
    0.99716400521274661806     1.39764403869550268844
    0.99730546886597271072     1.46983695329226771165
    0.99743987610101580987     1.55094558719133668312
    0.99748672587712816640     1.56908197606397270540
    0.99796140587271275901     1.93077910548038178540
    0.99834643345189055808     2.39214468590789364200
    0.99865874119206587967     2.93185071155446319580
    0.99891206362881646008     3.62590895730822992959
    0.99911754126739560355     4.44826485040352892497
    0.99928421051508498074     5.57452023526339957016
    0.99941940108043036961     6.94003571614582881466
    0.99952905831601390751     8.36839553650685630259
    0.99961800468061479119    10.33994463300544985884
    0.99969015181922937785    12.68328152957872845263
    0.99974867258771282774    15.50651929395712791404
    0.99979614058727128700    19.33908755904113263568
    0.99983464334518901140    23.72213305295497676184
    0.99986587411920657686    29.47877296181117046103
