      Pe     Cout
    0.01000000000000000021     0.41037499999999998979
    0.01072299999999999989     0.41046599999999999753
    0.01149799999999999954     0.41056300000000001127
    0.01232800000000000042     0.41066599999999997550
    0.01321899999999999985     0.41077799999999997649
    0.01417500000000000010     0.41089700000000001223
    0.01519900000000000070     0.41102499999999997371
    0.01629799999999999999     0.41116300000000000070
    0.01747500000000000095     0.41131000000000000894
    0.01873800000000000118     0.41146800000000000042
    0.02009199999999999875     0.41163699999999997514
    0.02154400000000000065     0.41181800000000001738
    0.02310100000000000001     0.41201300000000001811
    0.02477100000000000135     0.41222100000000000408
    0.02656100000000000128     0.41244500000000000606
    0.02847999999999999837     0.41268399999999999528
    0.03053900000000000017     0.41294100000000000250
    0.03274500000000000327     0.41321700000000000097
    0.03511199999999999738     0.41351199999999999068
    0.03764900000000000191     0.41382799999999997365
    0.04037000000000000310     0.41416700000000000736
    0.04328800000000000009     0.41453000000000000957
    0.04641599999999999893     0.41492000000000001103
    0.04977000000000000174     0.41533700000000001173
    0.05336699999999999777     0.41578500000000001569
    0.05722399999999999709     0.41626400000000002288
    0.06135899999999999688     0.41677799999999998182
    0.06579300000000000426     0.41732900000000000551
    0.07054799999999999960     0.41791800000000001170
    0.07564600000000000490     0.41855100000000000637
    0.08111300000000000454     0.41922799999999998954
    0.08697499999999999676     0.41995300000000002072
    0.09325999999999999568     0.42073100000000002163
    0.10000000000000000555     0.42156300000000002104
    0.10722700000000000287     0.42245500000000002494
    0.11497599999999999487     0.42341099999999998182
    0.12328500000000000569     0.42443399999999997796
    0.13219400000000000595     0.42552899999999999059
    0.14174700000000001188     0.42670200000000002571
    0.15199099999999998722     0.42795800000000000507
    0.16297500000000000875     0.42930200000000001692
    0.17475299999999999168     0.43074000000000001176
    0.18738199999999999301     0.43227900000000002434
    0.20092299999999999049     0.43392700000000000715
    0.21544299999999999562     0.43568800000000001971
    0.23101299999999999613     0.43757299999999998974
    0.24770800000000001151     0.43958799999999997876
    0.26560899999999998400     0.44174200000000002353
    0.28480400000000000160     0.44404300000000002102
    0.30538599999999999079     0.44650299999999998324
    0.32745499999999999607     0.44912999999999997369
    0.35111900000000001443     0.45193499999999997563
    0.37649399999999999533     0.45492799999999999905
    0.40370200000000000529     0.45812199999999997369
    0.43287599999999998301     0.46152700000000002056
    0.46415899999999998826     0.46515600000000001391
    0.49770199999999997775     0.46902199999999999447
    0.53366999999999997772     0.47313800000000000301
    0.57223699999999999566     0.47751599999999999602
    0.61359099999999999753     0.48217100000000001625
    0.65793299999999999006     0.48711399999999999144
    0.70547999999999999599     0.49236099999999999310
    0.75646299999999999653     0.49792199999999997573
    0.81113100000000004641     0.50381200000000003758
    0.86974899999999999434     0.51004300000000002413
    0.93260299999999995979     0.51662500000000000089
    1.00000000000000000000     0.52356800000000003337
    1.07226700000000008117     0.53088100000000004730
    1.14975699999999991796     0.53857100000000002193
    1.23284700000000002618     0.54664199999999996127
    1.32194100000000003270     0.55509699999999995157
    1.41747399999999990072     0.56393499999999996408
    1.51991100000000001202     0.57315199999999999481
    1.62975099999999994971     0.58274000000000003574
    1.74752799999999997027     0.59268799999999999262
    1.87381700000000006590     0.60298200000000001797
    2.00923300000000004673     0.61359900000000000553
    2.15443499999999987793     0.62451800000000001756
    2.31013000000000001677     0.63570800000000005081
    2.47707599999999983353     0.64713699999999996226
    2.65608800000000000452     0.65876900000000004898
    2.84803600000000001202     0.67056300000000002015
    3.05385600000000012599     0.68247599999999997156
    3.27454899999999993199     0.69446399999999997021
    3.51119199999999986872     0.70647899999999996812
    3.76493600000000006034     0.71847600000000000353
    4.03701699999999963353     0.73040799999999994618
    4.32876100000000008095     0.74222999999999994536
    4.64158899999999974284     0.75390100000000004332
    4.97702400000000011460     0.76537900000000003153
    5.33669900000000030360     0.77662799999999998501
    5.72236800000000034316     0.78761800000000004029
    6.13590699999999955594     0.79831799999999997208
    6.57933199999999995811     0.80870600000000003593
    7.05480199999999957328     0.81876099999999996104
    7.56463299999999971845     0.82846799999999998221
    8.11130799999999929639     0.83781700000000003392
    8.69749000000000016541     0.84679800000000005067
    9.32603300000000068337     0.85540799999999994618
   10.00000000000000000000     0.86364600000000002478
