      Pe     Cout
    0.01000000000000000021     0.51921899999999998609
    0.01072299999999999989     0.51932299999999997908
    0.01149799999999999954     0.51943499999999998007
    0.01232800000000000042     0.51955499999999998906
    0.01321899999999999985     0.51968400000000003480
    0.01417500000000000010     0.51982200000000000628
    0.01519900000000000070     0.51997000000000004327
    0.01629799999999999999     0.52012899999999995249
    0.01747500000000000095     0.52029800000000003823
    0.01873800000000000118     0.52048099999999997145
    0.02009199999999999875     0.52067600000000002769
    0.02154400000000000065     0.52088500000000004242
    0.02310100000000000001     0.52110900000000004439
    0.02477100000000000135     0.52134999999999998010
    0.02656100000000000128     0.52160700000000004284
    0.02847999999999999837     0.52188299999999998580
    0.03053900000000000017     0.52217899999999994876
    0.03274500000000000327     0.52249599999999996047
    0.03511199999999999738     0.52283599999999996744
    0.03764900000000000191     0.52319999999999999840
    0.04037000000000000310     0.52358999999999999986
    0.04328800000000000009     0.52400700000000000056
    0.04641599999999999893     0.52445500000000000451
    0.04977000000000000174     0.52493400000000001171
    0.05336699999999999777     0.52544800000000002616
    0.05722399999999999709     0.52599799999999996558
    0.06135899999999999688     0.52658599999999999852
    0.06579300000000000426     0.52721700000000004671
    0.07054799999999999960     0.52789200000000002788
    0.07564600000000000490     0.52861499999999994603
    0.08111300000000000454     0.52938799999999996970
    0.08697499999999999676     0.53021700000000004938
    0.09325999999999999568     0.53110299999999999176
    0.10000000000000000555     0.53205100000000005167
    0.10722700000000000287     0.53306500000000001105
    0.11497599999999999487     0.53415100000000004243
    0.12328500000000000569     0.53531099999999998129
    0.13219400000000000595     0.53655200000000002891
    0.14174700000000001188     0.53787899999999999601
    0.15199099999999998722     0.53929599999999999760
    0.16297500000000000875     0.54081100000000004169
    0.17475299999999999168     0.54242999999999996774
    0.18738199999999999301     0.54415800000000003056
    0.20092299999999999049     0.54600199999999998735
    0.21544299999999999562     0.54797099999999998587
    0.23101299999999999613     0.55007099999999997664
    0.24770800000000001151     0.55231099999999999639
    0.26560899999999998400     0.55469800000000002438
    0.28480400000000000160     0.55724200000000001509
    0.30538599999999999079     0.55994999999999994778
    0.32745499999999999607     0.56283199999999999896
    0.35111900000000001443     0.56589699999999998337
    0.37649399999999999533     0.56915599999999999525
    0.40370200000000000529     0.57261700000000004263
    0.43287599999999998301     0.57628999999999996895
    0.46415899999999998826     0.58018499999999995076
    0.49770199999999997775     0.58431200000000005357
    0.53366999999999997772     0.58867999999999998106
    0.57223699999999999566     0.59329900000000002080
    0.61359099999999999753     0.59817799999999998750
    0.65793299999999999006     0.60332300000000005369
    0.70547999999999999599     0.60874399999999995181
    0.75646299999999999653     0.61444600000000004769
    0.81113100000000004641     0.62043499999999995875
    0.86974899999999999434     0.62671500000000002206
    0.93260299999999995979     0.63328700000000004433
    1.00000000000000000000     0.64015299999999997205
    1.07226700000000008117     0.64731000000000005201
    1.14975699999999991796     0.65475499999999997591
    1.23284700000000002618     0.66248099999999998655
    1.32194100000000003270     0.67047900000000004717
    1.41747399999999990072     0.67873600000000000598
    1.51991100000000001202     0.68723699999999998678
    1.62975099999999994971     0.69596400000000002706
    1.74752799999999997027     0.70489500000000004931
    1.87381700000000006590     0.71400699999999994727
    2.00923300000000004673     0.72327099999999999724
    2.15443499999999987793     0.73265999999999997794
    2.31013000000000001677     0.74214000000000002188
    2.47707599999999983353     0.75168100000000004357
    2.65608800000000000452     0.76124599999999997824
    2.84803600000000001202     0.77080199999999998717
    3.05385600000000012599     0.78031499999999998085
    3.27454899999999993199     0.78974999999999995204
    3.51119199999999986872     0.79907499999999997975
    3.76493600000000006034     0.80826100000000000723
    4.03701699999999963353     0.81727700000000003122
    4.32876100000000008095     0.82609999999999994547
    4.64158899999999974284     0.83470500000000003027
    4.97702400000000011460     0.84307299999999996132
    5.33669900000000030360     0.85118799999999994466
    5.72236800000000034316     0.85903600000000002179
    6.13590699999999955594     0.86660700000000001619
    6.57933199999999995811     0.87389300000000003088
    7.05480199999999957328     0.88088900000000003310
    7.56463299999999971845     0.88759200000000004760
    8.11130799999999929639     0.89400299999999999212
    8.69749000000000016541     0.90012300000000000644
    9.32603300000000068337     0.90595499999999995477
   10.00000000000000000000     0.91150500000000000966
