      Pe     Cout
    0.01000000000000000021     0.44867600000000001925
    0.01072299999999999989     0.44879499999999999948
    0.01149799999999999954     0.44892300000000001647
    0.01232800000000000042     0.44906000000000001471
    0.01321899999999999985     0.44920599999999999419
    0.01417500000000000010     0.44936399999999998567
    0.01519900000000000070     0.44953199999999998715
    0.01629799999999999999     0.44971299999999997388
    0.01747500000000000095     0.44990700000000000136
    0.01873800000000000118     0.45011499999999998733
    0.02009199999999999875     0.45033699999999998731
    0.02154400000000000065     0.45057599999999997653
    0.02310100000000000001     0.45083200000000001051
    0.02477100000000000135     0.45110600000000000698
    0.02656100000000000128     0.45140000000000002345
    0.02847999999999999837     0.45171499999999997765
    0.03053900000000000017     0.45205299999999998262
    0.03274500000000000327     0.45241500000000001158
    0.03511199999999999738     0.45280199999999998228
    0.03764900000000000191     0.45321800000000000974
    0.04037000000000000310     0.45366400000000001169
    0.04328800000000000009     0.45414100000000001689
    0.04641599999999999893     0.45465200000000000058
    0.04977000000000000174     0.45519999999999999352
    0.05336699999999999777     0.45578800000000002646
    0.05722399999999999709     0.45641700000000001713
    0.06135899999999999688     0.45709100000000002506
    0.06579300000000000426     0.45781199999999999672
    0.07054799999999999960     0.45858599999999999364
    0.07564600000000000490     0.45941399999999998904
    0.08111300000000000454     0.46030100000000001570
    0.08697499999999999676     0.46125100000000002209
    0.09325999999999999568     0.46226699999999998347
    0.10000000000000000555     0.46335599999999999010
    0.10722700000000000287     0.46452199999999999047
    0.11497599999999999487     0.46576899999999998858
    0.12328500000000000569     0.46710400000000001919
    0.13219400000000000595     0.46853200000000000403
    0.14174700000000001188     0.47006100000000000660
    0.15199099999999998722     0.47169499999999997542
    0.16297500000000000875     0.47344300000000000272
    0.17475299999999999168     0.47531200000000001227
    0.18738199999999999301     0.47730899999999998329
    0.20092299999999999049     0.47944399999999998130
    0.21544299999999999562     0.48172399999999998554
    0.23101299999999999613     0.48415999999999997927
    0.24770800000000001151     0.48676000000000002599
    0.26560899999999998400     0.48953400000000002468
    0.28480400000000000160     0.49249399999999998734
    0.30538599999999999079     0.49564999999999997948
    0.32745499999999999607     0.49901400000000001311
    0.35111900000000001443     0.50259600000000004272
    0.37649399999999999533     0.50641000000000002679
    0.40370200000000000529     0.51046700000000000408
    0.43287599999999998301     0.51478100000000004410
    0.46415899999999998826     0.51936199999999999033
    0.49770199999999997775     0.52422500000000005205
    0.53366999999999997772     0.52938099999999999046
    0.57223699999999999566     0.53484200000000003961
    0.61359099999999999753     0.54062100000000001820
    0.65793299999999999006     0.54672699999999996301
    0.70547999999999999599     0.55317199999999999704
    0.75646299999999999653     0.55996299999999998853
    0.81113100000000004641     0.56710799999999994547
    0.86974899999999999434     0.57461300000000004040
    0.93260299999999995979     0.58247999999999999776
    1.00000000000000000000     0.59071099999999998609
    1.07226700000000008117     0.59930399999999994787
    1.14975699999999991796     0.60825200000000001488
    1.23284700000000002618     0.61754799999999998583
    1.32194100000000003270     0.62717800000000001326
    1.41747399999999990072     0.63712599999999997014
    1.51991100000000001202     0.64737100000000002975
    1.62975099999999994971     0.65788699999999999957
    1.74752799999999997027     0.66864500000000004487
    1.87381700000000006590     0.67961099999999996513
    2.00923300000000004673     0.69074899999999994638
    2.15443499999999987793     0.70201700000000000212
    2.31013000000000001677     0.71337300000000003486
    2.47707599999999983353     0.72477199999999997182
    2.65608800000000000452     0.73616800000000004456
    2.84803600000000001202     0.74751599999999995827
    3.05385600000000012599     0.75876900000000002677
    3.27454899999999993199     0.76988599999999995926
    3.51119199999999986872     0.78082399999999996254
    3.76493600000000006034     0.79154800000000002935
    4.03701699999999963353     0.80202200000000001268
    4.32876100000000008095     0.81221699999999996678
    4.64158899999999974284     0.82210899999999997867
    4.97702400000000011460     0.83167599999999997085
    5.33669900000000030360     0.84090200000000003833
    5.72236800000000034316     0.84977599999999997582
    6.13590699999999955594     0.85828999999999999737
    6.57933199999999995811     0.86643800000000004147
    7.05480199999999957328     0.87422100000000002584
    7.56463299999999971845     0.88163899999999995050
    8.11130799999999929639     0.88869799999999998796
    8.69749000000000016541     0.89540299999999994895
    9.32603300000000068337     0.90176199999999995249
   10.00000000000000000000     0.90778499999999995307
